region,month,arrivals
OVERSEAS,2025-03,2391265.0
OVERSEAS,2025-04,3047094.0
OVERSEAS,2025-05,2958732.0
OVERSEAS,2025-06,2802955.0
OVERSEAS,2025-07,3318992.0
OVERSEAS,2025-08,3492907.0
OVERSEAS,2025-09,2826200.0
OVERSEAS,2025-10,3055342.0
OVERSEAS,2025-11,2466985.0
OVERSEAS,2025-12,3208088.0
OVERSEAS,2026-01,2416502.0
OVERSEAS,2026-02,2215408.0
OVERSEAS,2026-03,2476428.0
OVERSEAS,2026-04,2616826.0
OVERSEAS,2026-05,2765264.0
OVERSEAS,2026-06,2751222.0
OVERSEAS,2026-07,3085919.0
SOUTH AMERICA,2000-01,240226.0
SOUTH AMERICA,2000-02,218074.0
SOUTH AMERICA,2000-03,218453.0
SOUTH AMERICA,2000-04,244275.0
SOUTH AMERICA,2000-05,224253.0
SOUTH AMERICA,2000-06,240443.0
SOUTH AMERICA,2000-07,304431.0
SOUTH AMERICA,2000-08,254207.0
SOUTH AMERICA,2000-09,249559.0
SOUTH AMERICA,2000-10,245303.0
SOUTH AMERICA,2000-11,208414.0
SOUTH AMERICA,2000-12,293833.0
SOUTH AMERICA,2001-01,251865.0
SOUTH AMERICA,2001-02,229995.0
SOUTH AMERICA,2001-03,213818.0
SOUTH AMERICA,2001-04,243077.0
SOUTH AMERICA,2001-05,218831.0
SOUTH AMERICA,2001-06,245208.0
SOUTH AMERICA,2001-07,277689.0
SOUTH AMERICA,2001-08,261848.0
SOUTH AMERICA,2001-09,144306.0
SOUTH AMERICA,2001-10,116490.0
SOUTH AMERICA,2001-11,130249.0
SOUTH AMERICA,2001-12,197713.0
SOUTH AMERICA,2002-01,146457.0
SOUTH AMERICA,2002-02,140191.0
SOUTH AMERICA,2002-03,158178.0
SOUTH AMERICA,2002-04,129696.0
SOUTH AMERICA,2002-05,158785.0
SOUTH AMERICA,2002-06,162581.0
SOUTH AMERICA,2002-07,187183.0
SOUTH AMERICA,2002-08,169261.0
SOUTH AMERICA,2002-09,135352.0
SOUTH AMERICA,2002-10,127927.0
SOUTH AMERICA,2002-11,118007.0
SOUTH AMERICA,2002-12,181612.0
SOUTH AMERICA,2003-01,125875.0
SOUTH AMERICA,2003-02,102202.0
SOUTH AMERICA,2003-03,98578.0
SOUTH AMERICA,2003-04,103704.0
SOUTH AMERICA,2003-05,121412.0
SOUTH AMERICA,2003-06,127685.0
SOUTH AMERICA,2003-07,158333.0
SOUTH AMERICA,2003-08,145019.0
SOUTH AMERICA,2003-09,126918.0
SOUTH AMERICA,2003-10,123056.0
SOUTH AMERICA,2003-11,113042.0
SOUTH AMERICA,2003-12,176367.0
SOUTH AMERICA,2004-01,118820.0
SOUTH AMERICA,2004-02,118246.0
SOUTH AMERICA,2004-03,112399.0
SOUTH AMERICA,2004-04,125887.0
SOUTH AMERICA,2004-05,136274.0
SOUTH AMERICA,2004-06,147834.0
SOUTH AMERICA,2004-07,178555.0
SOUTH AMERICA,2004-08,146184.0
SOUTH AMERICA,2004-09,127372.0
SOUTH AMERICA,2004-10,133008.0
SOUTH AMERICA,2004-11,118508.0
SOUTH AMERICA,2004-12,182255.0
SOUTH AMERICA,2005-01,126856.0
SOUTH AMERICA,2005-02,118988.0
SOUTH AMERICA,2005-03,142150.0
SOUTH AMERICA,2005-04,127916.0
SOUTH AMERICA,2005-05,155620.0
SOUTH AMERICA,2005-06,161151.0
SOUTH AMERICA,2005-07,209177.0
SOUTH AMERICA,2005-08,162181.0
SOUTH AMERICA,2005-09,147049.0
SOUTH AMERICA,2005-10,140255.0
SOUTH AMERICA,2005-11,123311.0
SOUTH AMERICA,2005-12,205661.0
SOUTH AMERICA,2006-01,149678.0
SOUTH AMERICA,2006-02,129519.0
SOUTH AMERICA,2006-03,125400.0
SOUTH AMERICA,2006-04,162610.0
SOUTH AMERICA,2006-05,149041.0
SOUTH AMERICA,2006-06,159798.0
SOUTH AMERICA,2006-07,205015.0
SOUTH AMERICA,2006-08,161135.0
SOUTH AMERICA,2006-09,156050.0
SOUTH AMERICA,2006-10,158881.0
SOUTH AMERICA,2006-11,145416.0
SOUTH AMERICA,2006-12,225104.0
SOUTH AMERICA,2007-01,160370.0
SOUTH AMERICA,2007-02,150363.0
SOUTH AMERICA,2007-03,157907.0
SOUTH AMERICA,2007-04,168590.0
SOUTH AMERICA,2007-05,178959.0
SOUTH AMERICA,2007-06,191534.0
SOUTH AMERICA,2007-07,239068.0
SOUTH AMERICA,2007-08,187207.0
SOUTH AMERICA,2007-09,197318.0
SOUTH AMERICA,2007-10,195777.0
SOUTH AMERICA,2007-11,182887.0
SOUTH AMERICA,2007-12,263822.0
SOUTH AMERICA,2008-01,199977.0
SOUTH AMERICA,2008-02,169523.0
SOUTH AMERICA,2008-03,196800.0
SOUTH AMERICA,2008-04,179216.0
SOUTH AMERICA,2008-05,210209.0
SOUTH AMERICA,2008-06,204584.0
SOUTH AMERICA,2008-07,257860.0
SOUTH AMERICA,2008-08,218902.0
SOUTH AMERICA,2008-09,214599.0
SOUTH AMERICA,2008-10,215794.0
SOUTH AMERICA,2008-11,198148.0
SOUTH AMERICA,2008-12,289987.0
SOUTH AMERICA,2009-01,207723.0
SOUTH AMERICA,2009-02,179983.0
SOUTH AMERICA,2009-03,168540.0
SOUTH AMERICA,2009-04,219670.0
SOUTH AMERICA,2009-05,191600.0
SOUTH AMERICA,2009-06,215363.0
SOUTH AMERICA,2009-07,279340.0
SOUTH AMERICA,2009-08,239501.0
SOUTH AMERICA,2009-09,228716.0
SOUTH AMERICA,2009-10,262613.0
SOUTH AMERICA,2009-11,223461.0
SOUTH AMERICA,2009-12,325025.0
SOUTH AMERICA,2010-01,244237.0
SOUTH AMERICA,2010-02,212103.0
SOUTH AMERICA,2010-03,236785.0
SOUTH AMERICA,2010-04,225848.0
SOUTH AMERICA,2010-05,261185.0
SOUTH AMERICA,2010-06,252762.0
SOUTH AMERICA,2010-07,334785.0
SOUTH AMERICA,2010-08,263364.0
SOUTH AMERICA,2010-09,277001.0
SOUTH AMERICA,2010-10,310209.0
SOUTH AMERICA,2010-11,262022.0
SOUTH AMERICA,2010-12,369997.0
SOUTH AMERICA,2011-01,291258.0
SOUTH AMERICA,2011-02,227972.0
SOUTH AMERICA,2011-03,262171.0
SOUTH AMERICA,2011-04,297635.0
SOUTH AMERICA,2011-05,291924.0
SOUTH AMERICA,2011-06,307842.0
SOUTH AMERICA,2011-07,378001.0
SOUTH AMERICA,2011-08,316934.0
SOUTH AMERICA,2011-09,345144.0
SOUTH AMERICA,2011-10,359181.0
SOUTH AMERICA,2011-11,312555.0
SOUTH AMERICA,2011-12,411365.0
SOUTH AMERICA,2012-01,334220.0
SOUTH AMERICA,2012-02,288580.0
SOUTH AMERICA,2012-03,314907.0
SOUTH AMERICA,2012-04,331544.0
SOUTH AMERICA,2012-05,342351.0
SOUTH AMERICA,2012-06,347076.0
SOUTH AMERICA,2012-07,344182.0
SOUTH AMERICA,2012-08,376873.0
SOUTH AMERICA,2012-09,401360.0
SOUTH AMERICA,2012-10,404620.0
SOUTH AMERICA,2012-11,394983.0
SOUTH AMERICA,2012-12,498833.0
SOUTH AMERICA,2013-01,421483.0
SOUTH AMERICA,2013-02,353798.0
SOUTH AMERICA,2013-03,423149.0
SOUTH AMERICA,2013-04,373471.0
SOUTH AMERICA,2013-05,434800.0
SOUTH AMERICA,2013-06,425625.0
SOUTH AMERICA,2013-07,483014.0
SOUTH AMERICA,2013-08,436720.0
SOUTH AMERICA,2013-09,455245.0
SOUTH AMERICA,2013-10,478242.0
SOUTH AMERICA,2013-11,457529.0
SOUTH AMERICA,2013-12,587353.0
SOUTH AMERICA,2014-01,465958.0
SOUTH AMERICA,2014-02,383596.0
SOUTH AMERICA,2014-03,389176.0
SOUTH AMERICA,2014-04,480938.0
SOUTH AMERICA,2014-05,469335.0
SOUTH AMERICA,2014-06,407200.0
SOUTH AMERICA,2014-07,483154.0
SOUTH AMERICA,2014-08,470011.0
SOUTH AMERICA,2014-09,473400.0
SOUTH AMERICA,2014-10,482376.0
SOUTH AMERICA,2014-11,439692.0
SOUTH AMERICA,2014-12,588417.0
SOUTH AMERICA,2015-01,478839.0
SOUTH AMERICA,2015-02,391680.0
SOUTH AMERICA,2015-03,428989.0
SOUTH AMERICA,2015-04,441676.0
SOUTH AMERICA,2015-05,485540.0
SOUTH AMERICA,2015-06,461853.0
SOUTH AMERICA,2015-07,559021.0
SOUTH AMERICA,2015-08,484518.0
SOUTH AMERICA,2015-09,480572.0
SOUTH AMERICA,2015-10,488691.0
SOUTH AMERICA,2015-11,420950.0
SOUTH AMERICA,2015-12,577058.0
SOUTH AMERICA,2016-01,442686.0
SOUTH AMERICA,2016-02,379005.0
SOUTH AMERICA,2016-03,404174.0
SOUTH AMERICA,2016-04,411901.0
SOUTH AMERICA,2016-05,466359.0
SOUTH AMERICA,2016-06,458734.0
SOUTH AMERICA,2016-07,513669.0
SOUTH AMERICA,2016-08,446218.0
SOUTH AMERICA,2016-09,470048.0
SOUTH AMERICA,2016-10,480850.0
SOUTH AMERICA,2016-11,410769.0
SOUTH AMERICA,2016-12,522496.0
SOUTH AMERICA,2017-01,430348.0
SOUTH AMERICA,2017-02,368711.0
SOUTH AMERICA,2017-03,391253.0
SOUTH AMERICA,2017-04,460736.0
SOUTH AMERICA,2017-05,457419.0
SOUTH AMERICA,2017-06,474624.0
SOUTH AMERICA,2017-07,549299.0
SOUTH AMERICA,2017-08,474977.0
SOUTH AMERICA,2017-09,449138.0
SOUTH AMERICA,2017-10,474815.0
SOUTH AMERICA,2017-11,437025.0
SOUTH AMERICA,2017-12,587696.0
SOUTH AMERICA,2018-01,491110.0
SOUTH AMERICA,2018-02,435867.0
SOUTH AMERICA,2018-03,480077.0
SOUTH AMERICA,2018-04,498860.0
SOUTH AMERICA,2018-05,526494.0
SOUTH AMERICA,2018-06,503150.0
SOUTH AMERICA,2018-07,561940.0
SOUTH AMERICA,2018-08,488026.0
SOUTH AMERICA,2018-09,478705.0
SOUTH AMERICA,2018-10,478988.0
SOUTH AMERICA,2018-11,473586.0
SOUTH AMERICA,2018-12,610113.0
SOUTH AMERICA,2019-01,489673.0
SOUTH AMERICA,2019-02,429169.0
SOUTH AMERICA,2019-03,445557.0
SOUTH AMERICA,2019-04,492991.0
SOUTH AMERICA,2019-05,504511.0
SOUTH AMERICA,2019-06,476686.0
SOUTH AMERICA,2019-07,523080.0
SOUTH AMERICA,2019-08,465398.0
SOUTH AMERICA,2019-09,456238.0
SOUTH AMERICA,2019-10,468348.0
SOUTH AMERICA,2019-11,431914.0
SOUTH AMERICA,2019-12,549276.0
SOUTH AMERICA,2020-01,434932.0
SOUTH AMERICA,2020-02,407026.0
SOUTH AMERICA,2020-03,160569.0
SOUTH AMERICA,2020-04,1507.0
SOUTH AMERICA,2020-05,4418.0
SOUTH AMERICA,2020-06,5761.0
SOUTH AMERICA,2020-07,11907.0
SOUTH AMERICA,2020-08,19608.0
SOUTH AMERICA,2020-09,33908.0
SOUTH AMERICA,2020-10,77070.0
SOUTH AMERICA,2020-11,115917.0
SOUTH AMERICA,2020-12,160443.0
SOUTH AMERICA,2021-01,110004.0
SOUTH AMERICA,2021-02,87059.0
SOUTH AMERICA,2021-03,141984.0
SOUTH AMERICA,2021-04,178658.0
SOUTH AMERICA,2021-05,313908.0
SOUTH AMERICA,2021-06,362567.0
SOUTH AMERICA,2021-07,320614.0
SOUTH AMERICA,2021-08,264052.0
SOUTH AMERICA,2021-09,239822.0
SOUTH AMERICA,2021-10,293937.0
SOUTH AMERICA,2021-11,299938.0
SOUTH AMERICA,2021-12,406312.0
SOUTH AMERICA,2022-10,391950.0
SOUTH AMERICA,2022-11,336624.0
SOUTH AMERICA,2022-12,437318.0
SOUTH AMERICA,2023-01,352574.0
SOUTH AMERICA,2023-02,310990.0
SOUTH AMERICA,2023-03,332016.0
SOUTH AMERICA,2023-04,373959.0
SOUTH AMERICA,2023-05,389965.0
SOUTH AMERICA,2023-06,406606.0
SOUTH AMERICA,2023-07,457065.0
SOUTH AMERICA,2023-08,410045.0
SOUTH AMERICA,2023-09,427732.0
SOUTH AMERICA,2023-10,449424.0
SOUTH AMERICA,2023-11,387934.0
SOUTH AMERICA,2023-12,535029.0
SOUTH AMERICA,2024-01,416009.0
SOUTH AMERICA,2024-02,387089.0
SOUTH AMERICA,2024-03,415703.0
SOUTH AMERICA,2024-04,395298.0
SOUTH AMERICA,2024-05,470743.0
SOUTH AMERICA,2024-06,472922.0
SOUTH AMERICA,2024-07,491680.0
SOUTH AMERICA,2024-08,431110.0
SOUTH AMERICA,2024-09,430839.0
SOUTH AMERICA,2024-10,469247.0
SOUTH AMERICA,2024-11,431434.0
SOUTH AMERICA,2024-12,586735.0
SOUTH AMERICA,2025-01,457097.0
SOUTH AMERICA,2025-02,382907.0
SOUTH AMERICA,2025-03,372604.0
SOUTH AMERICA,2025-04,432656.0
SOUTH AMERICA,2025-05,458193.0
SOUTH AMERICA,2025-06,482770.0
SOUTH AMERICA,2025-07,485400.0
SOUTH AMERICA,2025-08,428392.0
SOUTH AMERICA,2025-09,400946.0
SOUTH AMERICA,2025-10,464798.0
SOUTH AMERICA,2025-11,415866.0
SOUTH AMERICA,2025-12,619098.0
SOUTH AMERICA,2026-01,485792.0
SOUTH AMERICA,2026-02,406765.0
SOUTH AMERICA,2026-03,436004.0
SOUTH AMERICA,2026-04,429377.0
SOUTH AMERICA,2026-05,468369.0
SOUTH AMERICA,2026-06,501948.0
SOUTH AMERICA,2026-07,496778.0
TOTAL ALL COUNTRIES,2000-01,2866229.0
TOTAL ALL COUNTRIES,2000-02,2948121.0
TOTAL ALL COUNTRIES,2000-03,3709993.0
TOTAL ALL COUNTRIES,2000-04,4108278.0
TOTAL ALL COUNTRIES,2000-05,3712454.0
TOTAL ALL COUNTRIES,2000-06,3599435.0
TOTAL ALL COUNTRIES,2000-07,4947731.0
TOTAL ALL COUNTRIES,2000-08,4650387.0
TOTAL ALL COUNTRIES,2000-09,3874868.0
TOTAL ALL COUNTRIES,2000-10,3654971.0
TOTAL ALL COUNTRIES,2000-11,3206700.0
TOTAL ALL COUNTRIES,2000-12,3401534.0
TOTAL ALL COUNTRIES,2001-01,3035536.0
TOTAL ALL COUNTRIES,2001-02,2866284.0
TOTAL ALL COUNTRIES,2001-03,3587412.0
TOTAL ALL COUNTRIES,2001-04,3870645.0
TOTAL ALL COUNTRIES,2001-05,3510495.0
TOTAL ALL COUNTRIES,2001-06,3482153.0
TOTAL ALL COUNTRIES,2001-07,4747440.0
TOTAL ALL COUNTRIES,2001-08,4644981.0
TOTAL ALL COUNTRIES,2001-09,2611278.0
TOTAL ALL COUNTRIES,2001-10,2236263.0
TOTAL ALL COUNTRIES,2001-11,2094287.0
TOTAL ALL COUNTRIES,2001-12,2501021.0
TOTAL ALL COUNTRIES,2002-01,2239531.0
TOTAL ALL COUNTRIES,2002-02,2249150.0
TOTAL ALL COUNTRIES,2002-03,3271248.0
TOTAL ALL COUNTRIES,2002-04,2806759.0
TOTAL ALL COUNTRIES,2002-05,2992573.0
TOTAL ALL COUNTRIES,2002-06,2936642.0
TOTAL ALL COUNTRIES,2002-07,3978392.0
TOTAL ALL COUNTRIES,2002-08,3974697.0
TOTAL ALL COUNTRIES,2002-09,3111014.0
TOTAL ALL COUNTRIES,2002-10,2911015.0
TOTAL ALL COUNTRIES,2002-11,2540212.0
TOTAL ALL COUNTRIES,2002-12,2975827.0
TOTAL ALL COUNTRIES,2003-01,2358595.0
TOTAL ALL COUNTRIES,2003-02,2200136.0
TOTAL ALL COUNTRIES,2003-03,2604973.0
TOTAL ALL COUNTRIES,2003-04,2630783.0
TOTAL ALL COUNTRIES,2003-05,2640099.0
TOTAL ALL COUNTRIES,2003-06,2718900.0
TOTAL ALL COUNTRIES,2003-07,3810436.0
TOTAL ALL COUNTRIES,2003-08,3871421.0
TOTAL ALL COUNTRIES,2003-09,2998622.0
TOTAL ALL COUNTRIES,2003-10,2923824.0
TOTAL ALL COUNTRIES,2003-11,2711109.0
TOTAL ALL COUNTRIES,2003-12,2995051.0
TOTAL ALL COUNTRIES,2004-01,2395088.0
TOTAL ALL COUNTRIES,2004-02,2484230.0
TOTAL ALL COUNTRIES,2004-03,3120469.0
TOTAL ALL COUNTRIES,2004-04,3357859.0
TOTAL ALL COUNTRIES,2004-05,3174353.0
TOTAL ALL COUNTRIES,2004-06,3061132.0
TOTAL ALL COUNTRIES,2004-07,4244231.0
TOTAL ALL COUNTRIES,2004-08,4027714.0
TOTAL ALL COUNTRIES,2004-09,3194284.0
TOTAL ALL COUNTRIES,2004-10,3119740.0
TOTAL ALL COUNTRIES,2004-11,2783234.0
TOTAL ALL COUNTRIES,2004-12,3210440.0
TOTAL ALL COUNTRIES,2005-01,3448414.0
TOTAL ALL COUNTRIES,2005-02,3254989.0
TOTAL ALL COUNTRIES,2005-03,4321264.0
TOTAL ALL COUNTRIES,2005-04,4087436.0
TOTAL ALL COUNTRIES,2005-05,4315555.0
TOTAL ALL COUNTRIES,2005-06,3859800.0
TOTAL ALL COUNTRIES,2005-07,5112513.0
TOTAL ALL COUNTRIES,2005-08,4817910.0
TOTAL ALL COUNTRIES,2005-09,4151624.0
TOTAL ALL COUNTRIES,2005-10,4011125.0
TOTAL ALL COUNTRIES,2005-11,3625489.0
TOTAL ALL COUNTRIES,2005-12,4199836.0
TOTAL ALL COUNTRIES,2006-01,3575819.0
TOTAL ALL COUNTRIES,2006-02,3166644.0
TOTAL ALL COUNTRIES,2006-03,4044877.0
TOTAL ALL COUNTRIES,2006-04,4646756.0
TOTAL ALL COUNTRIES,2006-05,4121207.0
TOTAL ALL COUNTRIES,2006-06,3882117.0
TOTAL ALL COUNTRIES,2006-07,5427525.0
TOTAL ALL COUNTRIES,2006-08,5220246.0
TOTAL ALL COUNTRIES,2006-09,4277922.0
TOTAL ALL COUNTRIES,2006-10,4281810.0
TOTAL ALL COUNTRIES,2006-11,4070579.0
TOTAL ALL COUNTRIES,2006-12,4261888.0
TOTAL ALL COUNTRIES,2007-01,3695961.0
TOTAL ALL COUNTRIES,2007-02,3370213.0
TOTAL ALL COUNTRIES,2007-03,4268976.0
TOTAL ALL COUNTRIES,2007-04,4864985.0
TOTAL ALL COUNTRIES,2007-05,4500309.0
TOTAL ALL COUNTRIES,2007-06,4490918.0
TOTAL ALL COUNTRIES,2007-07,5923646.0
TOTAL ALL COUNTRIES,2007-08,5814940.0
TOTAL ALL COUNTRIES,2007-09,4767792.0
TOTAL ALL COUNTRIES,2007-10,4815878.0
TOTAL ALL COUNTRIES,2007-11,4672822.0
TOTAL ALL COUNTRIES,2007-12,4948504.0
TOTAL ALL COUNTRIES,2008-01,4086799.0
TOTAL ALL COUNTRIES,2008-02,3897179.0
TOTAL ALL COUNTRIES,2008-03,5182792.0
TOTAL ALL COUNTRIES,2008-04,4745139.0
TOTAL ALL COUNTRIES,2008-05,5009362.0
TOTAL ALL COUNTRIES,2008-06,4678511.0
TOTAL ALL COUNTRIES,2008-07,5986535.0
TOTAL ALL COUNTRIES,2008-08,6229145.0
TOTAL ALL COUNTRIES,2008-09,4689523.0
TOTAL ALL COUNTRIES,2008-10,4629872.0
TOTAL ALL COUNTRIES,2008-11,4288280.0
TOTAL ALL COUNTRIES,2008-12,4584137.0
TOTAL ALL COUNTRIES,2009-01,3720104.37229
TOTAL ALL COUNTRIES,2009-02,3542548.76687
TOTAL ALL COUNTRIES,2009-03,4269373.230140001
TOTAL ALL COUNTRIES,2009-04,4780812.73513
TOTAL ALL COUNTRIES,2009-05,4309233.019619999
TOTAL ALL COUNTRIES,2009-06,4078448.34875
TOTAL ALL COUNTRIES,2009-07,5534326.02706
TOTAL ALL COUNTRIES,2009-08,5915725.3667
TOTAL ALL COUNTRIES,2009-09,4723514.687489999
TOTAL ALL COUNTRIES,2009-10,4717038.91397
TOTAL ALL COUNTRIES,2009-11,4489068.9529800005
TOTAL ALL COUNTRIES,2009-12,5022548.65372
TOTAL ALL COUNTRIES,2010-01,4128091.1072263
TOTAL ALL COUNTRIES,2010-02,3736045.2832218
TOTAL ALL COUNTRIES,2010-03,4841398.1866166
TOTAL ALL COUNTRIES,2010-04,4937709.0189472
TOTAL ALL COUNTRIES,2010-05,5092003.6949659
TOTAL ALL COUNTRIES,2010-06,4713083.9179384
TOTAL ALL COUNTRIES,2010-07,6278385.0897429995
TOTAL ALL COUNTRIES,2010-08,6406534.3206147
TOTAL ALL COUNTRIES,2010-09,5055987.8991057
TOTAL ALL COUNTRIES,2010-10,5164364.9596483
TOTAL ALL COUNTRIES,2010-11,4570244.7637966
TOTAL ALL COUNTRIES,2010-12,5086512.221899
TOTAL ALL COUNTRIES,2011-01,4319083.0
TOTAL ALL COUNTRIES,2011-02,3905579.0
TOTAL ALL COUNTRIES,2011-03,4782144.0
TOTAL ALL COUNTRIES,2011-04,5587811.0
TOTAL ALL COUNTRIES,2011-05,5277963.0
TOTAL ALL COUNTRIES,2011-06,4946939.0
TOTAL ALL COUNTRIES,2011-07,6862072.0
TOTAL ALL COUNTRIES,2011-08,6798516.0
TOTAL ALL COUNTRIES,2011-09,5447584.0
TOTAL ALL COUNTRIES,2011-10,5392345.0
TOTAL ALL COUNTRIES,2011-11,4946829.0
TOTAL ALL COUNTRIES,2011-12,5210551.0
TOTAL ALL COUNTRIES,2012-01,4728134.0
TOTAL ALL COUNTRIES,2012-02,4155850.0
TOTAL ALL COUNTRIES,2012-03,5328829.0
TOTAL ALL COUNTRIES,2012-04,5726778.0
TOTAL ALL COUNTRIES,2012-05,5341254.0
TOTAL ALL COUNTRIES,2012-06,5196669.0
TOTAL ALL COUNTRIES,2012-07,6806745.0
TOTAL ALL COUNTRIES,2012-08,7355431.0
TOTAL ALL COUNTRIES,2012-09,5817050.0
TOTAL ALL COUNTRIES,2012-10,5583375.0
TOTAL ALL COUNTRIES,2012-11,5267717.0
TOTAL ALL COUNTRIES,2012-12,5659065.0
TOTAL ALL COUNTRIES,2013-01,4967028.0
TOTAL ALL COUNTRIES,2013-02,4478353.0
TOTAL ALL COUNTRIES,2013-03,5980801.0
TOTAL ALL COUNTRIES,2013-04,5729720.0
TOTAL ALL COUNTRIES,2013-05,5800889.0
TOTAL ALL COUNTRIES,2013-06,5637609.0
TOTAL ALL COUNTRIES,2013-07,7166098.0
TOTAL ALL COUNTRIES,2013-08,7992152.0
TOTAL ALL COUNTRIES,2013-09,6176016.0
TOTAL ALL COUNTRIES,2013-10,6053988.0
TOTAL ALL COUNTRIES,2013-11,5532024.0
TOTAL ALL COUNTRIES,2013-12,6128229.0
TOTAL ALL COUNTRIES,2014-01,5400065.0
TOTAL ALL COUNTRIES,2014-02,4660320.0
TOTAL ALL COUNTRIES,2014-03,5895684.0
TOTAL ALL COUNTRIES,2014-04,6500365.0
TOTAL ALL COUNTRIES,2014-05,6370882.0
TOTAL ALL COUNTRIES,2014-06,6003877.0
TOTAL ALL COUNTRIES,2014-07,7429591.0
TOTAL ALL COUNTRIES,2014-08,8418370.0
TOTAL ALL COUNTRIES,2014-09,6260914.0
TOTAL ALL COUNTRIES,2014-10,6341263.0
TOTAL ALL COUNTRIES,2014-11,5829463.0
TOTAL ALL COUNTRIES,2014-12,6268560.0
TOTAL ALL COUNTRIES,2015-01,5528348.0
TOTAL ALL COUNTRIES,2015-02,4893897.0
TOTAL ALL COUNTRIES,2015-03,6176981.0
TOTAL ALL COUNTRIES,2015-04,6513761.0
TOTAL ALL COUNTRIES,2015-05,6865244.0
TOTAL ALL COUNTRIES,2015-06,6213956.0
TOTAL ALL COUNTRIES,2015-07,7861626.0
TOTAL ALL COUNTRIES,2015-08,8166951.0
TOTAL ALL COUNTRIES,2015-09,6534393.0
TOTAL ALL COUNTRIES,2015-10,6610185.0
TOTAL ALL COUNTRIES,2015-11,6061547.0
TOTAL ALL COUNTRIES,2015-12,6346637.0
TOTAL ALL COUNTRIES,2016-01,5614591.0
TOTAL ALL COUNTRIES,2016-02,4935260.0
TOTAL ALL COUNTRIES,2016-03,6143910.0
TOTAL ALL COUNTRIES,2016-04,6042233.0
TOTAL ALL COUNTRIES,2016-05,6500006.0
TOTAL ALL COUNTRIES,2016-06,6154158.0
TOTAL ALL COUNTRIES,2016-07,7594735.0
TOTAL ALL COUNTRIES,2016-08,7895284.0
TOTAL ALL COUNTRIES,2016-09,6614195.0
TOTAL ALL COUNTRIES,2016-10,6723729.0
TOTAL ALL COUNTRIES,2016-11,5844020.0
TOTAL ALL COUNTRIES,2016-12,6345367.0
TOTAL ALL COUNTRIES,2017-01,5761573.0
TOTAL ALL COUNTRIES,2017-02,4847524.0
TOTAL ALL COUNTRIES,2017-03,5789340.0
TOTAL ALL COUNTRIES,2017-04,6694435.0
TOTAL ALL COUNTRIES,2017-05,6261694.0
TOTAL ALL COUNTRIES,2017-06,6085765.0
TOTAL ALL COUNTRIES,2017-07,7662834.0
TOTAL ALL COUNTRIES,2017-08,8101069.0
TOTAL ALL COUNTRIES,2017-09,6484238.0
TOTAL ALL COUNTRIES,2017-10,6670085.0
TOTAL ALL COUNTRIES,2017-11,6127815.0
TOTAL ALL COUNTRIES,2017-12,6700374.0
TOTAL ALL COUNTRIES,2018-01,5929209.0
TOTAL ALL COUNTRIES,2018-02,5255134.0
TOTAL ALL COUNTRIES,2018-03,6663070.0
TOTAL ALL COUNTRIES,2018-04,6929931.0
TOTAL ALL COUNTRIES,2018-05,6768050.0
TOTAL ALL COUNTRIES,2018-06,6372295.0
TOTAL ALL COUNTRIES,2018-07,7780063.0
TOTAL ALL COUNTRIES,2018-08,8079538.0
TOTAL ALL COUNTRIES,2018-09,6559060.0
TOTAL ALL COUNTRIES,2018-10,6759361.0
TOTAL ALL COUNTRIES,2018-11,6067153.0
TOTAL ALL COUNTRIES,2018-12,6583054.0
TOTAL ALL COUNTRIES,2019-01,5836439.0
TOTAL ALL COUNTRIES,2019-02,5091485.0
TOTAL ALL COUNTRIES,2019-03,6258503.0
TOTAL ALL COUNTRIES,2019-04,7044707.0
TOTAL ALL COUNTRIES,2019-05,6703974.0
TOTAL ALL COUNTRIES,2019-06,6326970.0
TOTAL ALL COUNTRIES,2019-07,7702922.0
TOTAL ALL COUNTRIES,2019-08,8114715.0
TOTAL ALL COUNTRIES,2019-09,6703451.0
TOTAL ALL COUNTRIES,2019-10,6687063.0
TOTAL ALL COUNTRIES,2019-11,6095118.0
TOTAL ALL COUNTRIES,2019-12,6876248.0
TOTAL ALL COUNTRIES,2020-01,5737655.0
TOTAL ALL COUNTRIES,2020-02,4952787.0
TOTAL ALL COUNTRIES,2020-03,3110473.0
TOTAL ALL COUNTRIES,2020-04,248486.0
TOTAL ALL COUNTRIES,2020-05,268939.0
TOTAL ALL COUNTRIES,2020-06,318998.0
TOTAL ALL COUNTRIES,2020-07,524379.0
TOTAL ALL COUNTRIES,2020-08,720669.0
TOTAL ALL COUNTRIES,2020-09,611593.0
TOTAL ALL COUNTRIES,2020-10,729769.0
TOTAL ALL COUNTRIES,2020-11,881761.0
TOTAL ALL COUNTRIES,2020-12,1106505.0
TOTAL ALL COUNTRIES,2021-01,1045178.0
TOTAL ALL COUNTRIES,2021-02,701043.0
TOTAL ALL COUNTRIES,2021-03,1062013.0
TOTAL ALL COUNTRIES,2021-04,1367834.0
TOTAL ALL COUNTRIES,2021-05,1750554.0
TOTAL ALL COUNTRIES,2021-06,1756616.0
TOTAL ALL COUNTRIES,2021-07,2021624.0
TOTAL ALL COUNTRIES,2021-08,2258290.0
TOTAL ALL COUNTRIES,2021-09,1894455.0
TOTAL ALL COUNTRIES,2021-10,2118328.0
TOTAL ALL COUNTRIES,2021-11,2872992.0
