sheet,address,formula,excel_value,evaluator_value,abs_diff,rel_diff,pass_1e6,note
Revenue,D21,=D9*(1+D13-D17),22.1551118881119,22.155111888111893,7.105427357601002e-15,3.20712772451114e-16,yes,
Revenue,E21,=E9*(1+E13-E17),28.261266,28.261266000000003,3.552713678800501e-15,1.2570964367981607e-16,yes,
Revenue,F21,=F9*(1+F13-F17),26.694,26.693999999999992,7.105427357601002e-15,2.6618069070206796e-16,yes,
Revenue,G21,=G9*(1+G13-G17),26.71107552,26.711075520000005,3.552713678800501e-15,1.3300526503099415e-16,yes,
Revenue,H21,=H9*(1+H13-H17),24.5921741958042,24.592174195804205,3.552713678800501e-15,1.4446521281581712e-16,yes,
Revenue,I21,=D21/D22*I22,98.3731612427011,98.37316124270113,2.842170943040401e-14,2.8891731313059515e-16,yes,
Revenue,J21,=SUM(E21:H21),106.258515715804,106.25851571580421,2.1316282072803006e-13,2.0060775298061647e-15,yes,
Revenue,K21,=J21/J22*K22,110.962535220595,110.96253522059509,8.526512829121202e-14,7.684136643210588e-16,yes,
Revenue,C22,=C18+C19+C20+C21,144.1759621048,144.1759621048,0.0,0.0,yes,
Revenue,D22,=D18+D19+D20+D21,130.421418891109,130.4214188911089,8.526512829121202e-14,6.53766298635359e-16,yes,
Revenue,E22,=E18+E19+E20+E21,164.8360037192,164.83600371920002,2.842170943040401e-14,1.724241597049435e-16,yes,
Revenue,F22,=F18+F19+F20+F21,156.504741737638,156.50474173763763,3.694822225952521e-13,2.3608372404118343e-15,yes,
Revenue,G22,=G18+G19+G20+G21,152.152550863975,152.15255086397465,3.410605131648481e-13,2.241569472402455e-15,yes,
Revenue,H22,=H18+H19+H20+H21,137.729546527771,137.72954652777105,5.684341886080802e-14,4.127176796399777e-16,yes,
Revenue,I22,=History!$B$44+C22+D22,579.097380995909,579.0973809959089,1.1368683772161603e-13,1.9631730595310559e-16,yes,
Revenue,J22,=SUM(E22:H22),611.222842848583,611.2228428485834,3.410605131648481e-13,5.579970008570805e-16,yes,
Revenue,K22,=J22*(1+Inputs!$C$93-J18/J22*K14-J19/J22*K15-J20/J22*K16-J21/J22*K17),638.281419332217,638.2814193322168,1.1368683772161603e-13,1.7811397023049414e-16,yes,
Revenue,C23,=C22/History!$B$51-1,0.0791613929999999,0.07916139299999991,1.3877787807814457e-17,1.7531005054211808e-16,yes,
Revenue,D23,=D22/History!$B$60-1,0.0699049950049953,0.06990499500499525,4.163336342344337e-17,5.955706515745881e-16,yes,
Revenue,E23,=E22/History!$B$69-1,0.0552881160000003,0.055288116000000276,2.0816681711721685e-17,3.7651277015338293e-16,yes,
Revenue,F23,=F22/History!$B$78-1,0.0553252982982981,0.05532529829829813,2.7755575615628914e-17,5.016796378752233e-16,yes,
Revenue,G23,=G22/C22-1,0.0553253721544551,0.0553253721544551,0.0,0.0,yes,
Revenue,H23,=H22/D22-1,0.0560347195943622,0.05603471959436224,3.469446951953614e-17,6.191602237093522e-16,yes,
Revenue,I23,=I22/History!$B$30-1,0.0864866435195288,0.08648664351952884,4.163336342344337e-17,4.813848905356407e-16,yes,
Revenue,J23,=J22/I22-1,0.0554750598205545,0.05547505982055445,4.85722573273506e-17,8.755692645391923e-16,yes,
Revenue,K23,=K22/J22-1,0.044269576636776,0.044269576636776,0.0,0.0,yes,
Revenue,C24,=Inputs!$C$104/100,0.02,0.02,0.0,0.0,yes,
Revenue,D24,=Inputs!$C$112/100,0.02,0.02,0.0,0.0,yes,
Revenue,E24,=Inputs!$C$120/100,0.01,0.01,0.0,0.0,yes,
Revenue,F24,=Inputs!$C$128/100,0.01,0.01,0.0,0.0,yes,
Revenue,G24,=Inputs!$C$136/100,0.01,0.01,0.0,0.0,yes,
Revenue,H24,=Inputs!$C$144/100,0.01,0.01,0.0,0.0,yes,
Revenue,K24,=Inputs!$C$94,0.01,0.01,0.0,0.0,yes,
Revenue,C25,=Inputs!$C$106/100,0.008,0.008,0.0,0.0,yes,
Revenue,D25,=Inputs!$C$114/100,-0.0142,-0.014199999999999999,1.734723475976807e-18,1.2216362506878922e-16,yes,
Revenue,E25,=Inputs!$C$122/100,-0.0268,-0.0268,0.0,0.0,yes,
Revenue,F25,=Inputs!$C$130/100,-0.0281,-0.0281,0.0,0.0,yes,
Revenue,G25,=Inputs!$C$138/100,-0.0238,-0.023799999999999998,3.469446951953614e-18,1.4577508201485774e-16,yes,
Revenue,H25,=Inputs!$C$146/100,-0.0131,-0.0131,0.0,0.0,yes,
Revenue,K25,=Inputs!$C$96,0.0,0.0,0.0,0.0,yes,
Revenue,C26,=History!$B$53*(1+C24)*(1+C25),176.1135264,176.1135264,0.0,0.0,yes,
Revenue,D26,=History!$B$62*(1+D24)*(1+D25),168.43398516,168.43398516,0.0,0.0,yes,
Revenue,E26,=History!$B$71*(1+E24)*(1+E25),183.63135624,183.63135623999997,2.842170943040401e-14,1.5477590544644123e-16,yes,
Revenue,F26,=History!$B$80*(1+F24)*(1+F25),180.35285887,180.35285886999998,2.842170943040401e-14,1.5758945884462324e-16,yes,
Revenue,G26,=C26*(1+G24)*(1+G25),173.641244716397,173.64124471639678,2.2737367544323206e-13,1.3094450907363317e-15,yes,
Revenue,H26,=D26*(1+H24)*(1+H25),167.889774953948,167.88977495394803,2.842170943040401e-14,1.6928791189457516e-16,yes,
Revenue,I26,=I28/I22,179.173209631859,179.1732096318586,3.979039320256561e-13,2.2207780551747415e-15,yes,
Revenue,J26,=J28/J22,176.757918446855,176.75791844685466,3.410605131648481e-13,1.9295345643448116e-15,yes,
Revenue,K26,=K28/K22,178.525497631323,178.52549763132322,2.2737367544323206e-13,1.2736201744850264e-15,yes,
Revenue,C27,=C26/History!$B$53-1,0.0281600000000002,0.028160000000000185,1.3877787807814457e-17,4.928191693115894e-16,yes,
Revenue,D27,=D26/History!$B$62-1,0.00551600000000008,0.005516000000000076,3.469446951953614e-18,6.289787802671435e-16,yes,
Revenue,E27,=E26/History!$B$71-1,-0.0170680000000001,-0.017068000000000083,1.734723475976807e-17,1.0163601335697192e-15,yes,
Revenue,F27,=F26/History!$B$80-1,-0.0183810000000001,-0.01838100000000009,6.938893903907228e-18,3.775036126384414e-16,yes,
Revenue,G27,=G26/C26-1,-0.0140380000000001,-0.014038000000000106,5.204170427930421e-18,3.707202185446917e-16,yes,
Revenue,H27,=H26/D26-1,-0.00323099999999998,-0.003230999999999984,3.903127820947816e-18,1.208024704719231e-15,yes,
Revenue,I27,=I26/History!$B$33-1,0.0459947506438185,0.04599475064381853,2.7755575615628914e-17,6.034509422731076e-16,yes,
Revenue,J27,=J26/I26-1,-0.0134802027042245,-0.013480202704224453,4.683753385137379e-17,3.4745422512597373e-15,yes,
Revenue,K27,=K26/J26-1,0.01,0.010000000000000009,8.673617379884035e-18,8.673617379884028e-16,yes,
Revenue,C28,=C22*C26,25391.3371083891,25391.337108389096,3.637978807091713e-12,1.4327637774891946e-16,yes,
Revenue,D28,=D22*D26,21967.3993340512,21967.39933405118,1.8189894035458565e-11,8.280403956267503e-16,yes,
Revenue,E28,=E22*E26,30269.0589201384,30269.05892013838,1.8189894035458565e-11,6.00940190557315e-16,yes,
Revenue,F28,=F22*F26,28226.077599094,28226.077599093955,4.3655745685100555e-11,1.5466458466231178e-15,yes,
Revenue,G28,=G22*G26,26419.9583187954,26419.95831879543,2.9103830456733704e-11,1.1015850254399887e-15,yes,
Revenue,H28,=H22*H26,23123.3825710568,23123.382571056798,3.637978807091713e-12,1.57329006511587e-16,yes,
Revenue,I28,=History!$B$45+C28+D28,103758.73644244,103758.73644244028,2.764863893389702e-10,2.6647046679519834e-15,yes,
Revenue,J28,=SUM(E28:H28),108038.477409085,108038.47740908456,4.3655745685100555e-10,4.040759063995244e-15,yes,
Revenue,K28,=K22*J26*(1+K24)*(1+K25),113949.508015111,113949.50801511129,2.9103830456733704e-10,2.5540988253213106e-15,yes,
Revenue,C29,=C28/History!$B$52-1,0.108792013466773,0.10879201346677281,1.942890293094024e-16,1.7858758480349452e-15,yes,
Revenue,D29,=D28/History!$B$61-1,0.0768333006887834,0.07683330068878336,4.163336342344337e-17,5.418661316150026e-16,yes,
Revenue,E29,=E28/History!$B$70-1,0.0366116068540541,0.03661160685405407,3.469446951953614e-17,9.476358046190024e-16,yes,
Revenue,F29,=F28/History!$B$79-1,0.0377234411431602,0.037723441143160175,2.7755575615628914e-17,7.357646803825954e-16,yes,
Revenue,G29,=G28/C28-1,0.0405107145801504,0.04051071458015043,2.7755575615628914e-17,6.851415953355876e-16,yes,
Revenue,H29,=H28/D28-1,0.0526226714153528,0.05262267141535282,2.0816681711721685e-17,3.955839023719415e-16,yes,
Revenue,I29,=I28/History!$B$31-1,0.136459325766049,0.13645932576604913,1.3877787807814457e-16,1.016990794136492e-15,yes,
Revenue,J29,=J28/I28-1,0.04124704206492,0.041247042064920025,2.7755575615628914e-17,6.729106919217027e-16,yes,
Revenue,K29,=K28/J28-1,0.0547122724031437,0.05471227240314369,6.938893903907228e-18,1.2682518197706094e-16,yes,
Revenue,C30,=History!$B$55+Inputs!$C$26/10000,0.1783,0.1783,0.0,0.0,yes,
Revenue,D30,=History!$B$64+Inputs!$C$26/10000,0.1357,0.1357,0.0,0.0,yes,
Revenue,E30,=History!$B$73+Inputs!$C$49/10000,0.0902,0.0902,0.0,0.0,yes,
Revenue,F30,=History!$B$82+Inputs!$C$49/10000,0.1311,0.1311,0.0,0.0,yes,
Revenue,G30,=C30+Inputs!$C$49/10000,0.1768,0.17679999999999998,2.7755575615628914e-17,1.5698854986215447e-16,yes,
Revenue,H30,=D30+Inputs!$C$49/10000,0.1342,0.13419999999999999,2.7755575615628914e-17,2.06822471055357e-16,yes,
Revenue,I30,=(History!$B$46+C28*C30+D28*D30)/I28,0.132945446031996,0.13294544603199582,1.942890293094024e-16,1.4614192144847353e-15,yes,
Revenue,J30,=(E28*E30+F28*F30+G28*G30+H28*H30)/J28,0.13148014300359,0.13148014300358987,1.3877787807814457e-16,1.055504465600979e-15,yes,
Revenue,K30,=J30+Inputs!$C$72/10000,0.13048014300359,0.13048014300358987,1.3877787807814457e-16,1.063593853313958e-15,yes,
Revenue,C31,=Inputs!$C$105/100,0.03,0.03,0.0,0.0,yes,
Revenue,D31,=Inputs!$C$113/100,-0.0043,-0.0043,0.0,0.0,yes,
Revenue,E31,=Inputs!$C$121/100,-0.0156,-0.015600000000000001,1.734723475976807e-18,1.112002228190261e-16,yes,
Revenue,F31,=Inputs!$C$129/100,-0.0248,-0.0248,0.0,0.0,yes,
Revenue,G31,=Inputs!$C$137/100,-0.0318,-0.0318,0.0,0.0,yes,
Revenue,H31,=Inputs!$C$145/100,-0.0302,-0.0302,0.0,0.0,yes,
Revenue,K31,=Inputs!$C$95,0.0,0.0,0.0,0.0,yes,
Revenue,C32,=(1+C31)/(1+C25)-1,0.0218253968253967,0.021825396825396748,4.85722573273506e-17,2.225492517544072e-15,yes,
Revenue,D32,=(1+D31)/(1+D25)-1,0.0100426049908704,0.010042604990870396,3.469446951953614e-18,3.454728086096827e-16,yes,
Revenue,E32,=(1+E31)/(1+E25)-1,0.011508425811755,0.011508425811755041,4.163336342344337e-17,3.6176419003299164e-15,yes,
Revenue,F32,=(1+F31)/(1+F25)-1,0.00339541105051966,0.003395411050519659,1.3010426069826053e-18,3.83176760523143e-16,yes,
Revenue,G32,=(1+G31)/(1+G25)-1,-0.0081950419995902,-0.008195041999590202,1.734723475976807e-18,2.1167963215607105e-16,yes,
Revenue,H32,=(1+H31)/(1+H25)-1,-0.0173269834836356,-0.017326983483635594,6.938893903907228e-18,4.0046750840737156e-16,yes,
Revenue,K32,=(1+K31)/(1+K25)-1,0.0,0.0,0.0,0.0,yes,
Revenue,C33,=C28*C30*(1+C32),4626.08498870888,4626.084988708877,2.7284841053187847e-12,5.898041458335362e-16,yes,
Revenue,D33,=D28*D30*(1+D32),3010.91285498614,3010.9128549861357,4.092726157978177e-12,1.3592974473507362e-15,yes,
Revenue,E33,=E28*E30*(1+E32),2761.69021414794,2761.6902141479413,1.3642420526593924e-12,4.939880822513973e-16,yes,
Revenue,F33,=F28*F30*(1+F32),3713.00328394365,3713.003283943652,2.2737367544323206e-12,6.123713286936124e-16,yes,
Revenue,G33,=G28*G30*(1+G32),4632.7691910518,4632.769191051801,9.094947017729282e-13,1.9631772364779545e-16,yes,
Revenue,H33,=H28*H30*(1+H32),3049.38957464438,3049.3895746443814,1.3642420526593924e-12,4.473820150770633e-16,yes,
Revenue,I33,=History!$B$46+C33+D33,13922.997843695,13922.997843695013,1.2732925824820995e-11,9.145247286371636e-16,yes,
Revenue,J33,=SUM(E33:H33),14156.8522637878,14156.852263787776,2.3646862246096134e-11,1.6703474618141697e-15,yes,
Revenue,K33,=K28*K30*(1+K32),14868.1481010004,14868.148101000432,3.092281986027956e-11,2.079803056185515e-15,yes,
Revenue,C34,=C33/C28,0.182191468253968,0.1821914682539682,1.942890293094024e-16,1.0664002610625577e-15,yes,
Revenue,D34,=D33/D28,0.137062781497261,0.1370627814972611,8.326672684688674e-17,6.075079313092056e-16,yes,
Revenue,E34,=E33/E28,0.0912380600082203,0.0912380600082203,0.0,0.0,yes,
Revenue,F34,=F33/F28,0.131545138388723,0.13154513838872314,1.3877787807814457e-16,1.054982949411998e-15,yes,
Revenue,G34,=G33/G28,0.175351116574472,0.17535111657447244,4.440892098500626e-16,2.5325713261794707e-15,yes,
Revenue,H34,=H33/H28,0.131874718816496,0.13187471881649607,5.551115123125783e-17,4.2093853719227035e-16,yes,
Revenue,I34,=I33/I28,0.134186270198257,0.13418627019825688,1.1102230246251565e-16,8.273745316751324e-16,yes,
Revenue,J34,=J33/J28,0.13103528116361,0.1310352811636105,4.996003610813204e-16,3.8127163664991876e-15,yes,
Revenue,K34,=K33/K28,0.13048014300359,0.13048014300358987,1.3877787807814457e-16,1.063593853313958e-15,yes,
Revenue,C35,=I35*C33/(C33+D33),6.27015339829044,6.270153398290436,4.440892098500626e-15,7.082589238903528e-16,yes,
Revenue,D35,=I35*D33/(C33+D33),4.08096382053644,4.080963820536445,4.440892098500626e-15,1.088196880392061e-15,yes,
Revenue,E35,=J35*E33/SUM(E33:H33),4.70564519206714,4.705645192067139,8.881784197001252e-16,1.8874742643100934e-16,yes,
Revenue,F35,=J35*F33/SUM(E33:H33),6.32658795751629,6.3265879575162876,2.6645352591003757e-15,4.2116465889560264e-16,yes,
Revenue,G35,=J35*G33/SUM(E33:H33),7.89377749834104,7.893777498341042,2.6645352591003757e-15,3.3754881736410165e-16,yes,
Revenue,H35,=J35*H33/SUM(E33:H33),5.19585626119625,5.1958562611962495,8.881784197001252e-16,1.7093975950282322e-16,yes,
Revenue,I35,=Inputs!$C$41-History!$B$43*I33/History!$B$32,10.3511172188269,10.35111721882688,1.9539925233402755e-14,1.8877117146217796e-15,yes,
Revenue,J35,=Inputs!$C$64-History!$B$43*J33/History!$B$32,24.1218669091207,24.12186690912072,1.7763568394002505e-14,7.364093525980745e-16,yes,
Revenue,K35,=Inputs!$C$87-History!$B$43*K33/History!$B$32,99.4245750174001,99.42457501740012,1.4210854715202004e-14,1.42931007879239e-16,yes,
Revenue,C36,=C33+C35,4632.35514210717,4632.355142107168,1.8189894035458565e-12,3.926705418182668e-16,yes,
Revenue,D36,=D33+D35,3014.99381880667,3014.993818806672,2.2737367544323206e-12,7.541430898628709e-16,yes,
Revenue,E36,=E33+E35,2766.39585934001,2766.3958593400084,1.3642420526593924e-12,4.931478074814878e-16,yes,
Revenue,F36,=F33+F35,3719.32987190117,3719.3298719011686,1.3642420526593924e-12,3.6679781026307497e-16,yes,
Revenue,G36,=G33+G35,4640.66296855014,4640.662968550142,1.8189894035458565e-12,3.9196757357153085e-16,yes,
Revenue,H36,=H33+H35,3054.58543090558,3054.5854309055776,2.2737367544323206e-12,7.44368362209544e-16,yes,
Revenue,I36,=I33+I35,13933.3489609138,13933.34896091384,4.001776687800884e-11,2.872085310593141e-15,yes,
Revenue,J36,=J33+J35,14180.9741306969,14180.974130696897,3.637978807091713e-12,2.565394149628091e-16,yes,
Revenue,K36,=K33+K35,14967.5726760178,14967.572676017831,3.092281986027956e-11,2.0659876206798998e-15,yes,
Revenue,C37,=C36/History!$B$54-1,0.131222256924827,0.13122225692482736,3.608224830031759e-16,2.7497049011272412e-15,yes,
Revenue,D37,=D36/History!$B$63-1,0.0853109498944105,0.08531094989441046,4.163336342344337e-17,4.880189878904531e-16,yes,
Revenue,E37,=E36/History!$B$72-1,0.0330081625616163,0.03300816256161632,1.3877787807814457e-17,4.204350297266259e-16,yes,
Revenue,F37,=F36/History!$B$81-1,0.0308563946511,0.030856394651100016,1.734723475976807e-17,5.621925359691901e-16,yes,
Revenue,G37,=G36/C36-1,0.00179343469749504,0.0017934346974950444,4.336808689942018e-18,2.418158127530039e-15,yes,
Revenue,H37,=H36/D36-1,0.0131315732231172,0.013131573223117199,1.734723475976807e-18,1.3210324814112523e-16,yes,
Revenue,I37,=I36/History!$B$32-1,0.138252508856616,0.13825250885661622,2.220446049250313e-16,1.606080112118017e-15,yes,
Revenue,J37,=J36/I36-1,0.0177721214388373,0.01777212143883733,2.7755575615628914e-17,1.561748028289678e-15,yes,
Revenue,K37,=K36/J36-1,0.0554685833336528,0.05546858333365279,1.3877787807814457e-17,2.5019185588961672e-16,yes,
Revenue,E38,=History!$B$99-Costs!$D$22,-0.151379042516478,-0.15137904251647802,2.7755575615628914e-17,1.8335150727755228e-16,yes,
Revenue,F38,=History!$B$100-Costs!$D$22,0.00462095748352198,0.004620957483521981,1.734723475976807e-18,3.75403470419867e-16,yes,
Revenue,G38,=Inputs!$C$107/100-Costs!$D$22,0.137620957483522,0.137620957483522,0.0,0.0,yes,
Revenue,H38,=Inputs!$C$115/100-Costs!$D$22,-0.080379042516478,-0.08037904251647798,1.3877787807814457e-17,1.7265430606453741e-16,yes,
Revenue,E39,=-(E38*E36+F38*F36+G38*G36+H38*H36)/SUM(E36:H36),0.000596550156287128,0.000596550156287128,0.0,0.0,yes,
Revenue,F39,=-(E38*E36+F38*F36+G38*G36+H38*H36)/SUM(E36:H36),0.000596550156287128,0.000596550156287128,0.0,0.0,yes,
Revenue,G39,=-(E38*E36+F38*F36+G38*G36+H38*H36)/SUM(E36:H36),0.000596550156287128,0.000596550156287128,0.0,0.0,yes,
Revenue,H39,=-(E38*E36+F38*F36+G38*G36+H38*H36)/SUM(E36:H36),0.000596550156287128,0.000596550156287128,0.0,0.0,yes,
Revenue,C40,=Inputs!$C$107/100,0.483,0.483,0.0,0.0,yes,
Revenue,D40,=Inputs!$C$115/100,0.265,0.265,0.0,0.0,yes,
Revenue,E40,=Costs!$E$22+E38+E39,0.133184408744391,0.13318440874439083,1.6653345369377348e-16,1.2503975147225103e-15,yes,
Revenue,F40,=Costs!$E$22+F38+F39,0.289184408744391,0.28918440874439083,1.6653345369377348e-16,5.758728640207286e-16,yes,
Revenue,G40,=Costs!$E$22+G38+G39,0.422184408744391,0.42218440874439084,1.6653345369377348e-16,3.9445666453921596e-16,yes,
Revenue,H40,=Costs!$E$22+H38+H39,0.204184408744391,0.20418440874439087,1.3877787807814457e-16,6.79669319178401e-16,yes,
Revenue,I40,=Costs!$D$22,0.345379042516478,0.345379042516478,0.0,0.0,yes,
Revenue,J40,=Costs!$E$22,0.283966901104582,0.2839669011045817,2.7755575615628914e-16,9.774229147011338e-16,yes,
Revenue,K40,=Costs!$F$22,0.254705280941678,0.2547052809416777,2.7755575615628914e-16,1.0897133939670587e-15,yes,
Revenue,C41,=C36*C40,2237.42753363776,2237.427533637762,1.8189894035458565e-12,8.129824882365776e-16,yes,
Revenue,D41,=D36*D40,798.973361983768,798.9733619837682,2.2737367544323206e-13,2.845822980614607e-16,yes,
Revenue,E41,=E36*E40,368.44079687913,368.44079687913,0.0,0.0,yes,
Revenue,F41,=F36*F40,1075.57220993109,1075.5722099310904,4.547473508864641e-13,4.227957422920018e-16,yes,
Revenue,G41,=G36*G40,1959.21555155933,1959.2155515593313,1.3642420526593924e-12,6.963205511377234e-16,yes,
Revenue,H41,=H36*H40,623.698720168686,623.6987201686858,2.2737367544323206e-13,3.645569055869417e-16,yes,
Revenue,I41,=Costs!$D$21,4812.28672316839,4812.286723168386,4.547473508864641e-12,9.449714388320159e-16,yes,
Revenue,J41,=Costs!$E$21,4026.92727853824,4026.9272785382373,2.7284841053187847e-12,6.775598158577164e-16,yes,
Revenue,K41,=Costs!$F$21,3812.3198034601,3812.3198034601005,4.547473508864641e-13,1.1928363157616807e-16,yes,
Revenue,C42,=C22/I22,0.248966696856497,0.24896669685649733,3.3306690738754696e-16,1.3377970290521403e-15,yes,
Revenue,D42,=D22/I22,0.225215003851019,0.22521500385101947,4.718447854656915e-16,2.0950859285459442e-15,yes,
Revenue,E42,=E22/J22,0.269682335416306,0.26968233541630643,4.440892098500626e-16,1.646712266728652e-15,yes,
Revenue,F42,=F22/J22,0.256051853376835,0.25605185337683484,1.6653345369377348e-16,6.503895656192885e-16,yes,
Revenue,G42,=G22/J22,0.248931388353997,0.24893138835399678,2.220446049250313e-16,8.919911883883005e-16,yes,
Revenue,H42,=H22/J22,0.225334422852862,0.22533442285286193,8.326672684688674e-17,3.695251075831318e-16,yes,
Revenue,C43,=History!$B$97,0.251023295047981,0.2510232950479808,1.6653345369377348e-16,6.63418324032206e-16,yes,
Revenue,D43,=History!$B$98,0.224994004407846,0.2249940044078461,8.326672684688674e-17,3.700842032036967e-16,yes,
Revenue,E43,=History!$B$95,0.269486182357886,0.269486182357886,0.0,0.0,yes,
Revenue,F43,=History!$B$96,0.254496518186287,0.254496518186287,0.0,0.0,yes,
Revenue,G43,=History!$B$97,0.251023295047981,0.2510232950479808,1.6653345369377348e-16,6.63418324032206e-16,yes,
Revenue,H43,=History!$B$98,0.224994004407846,0.2249940044078461,8.326672684688674e-17,3.700842032036967e-16,yes,
Revenue,C47,=History!$B$51*History!$B$56,41.0152,41.0152,0.0,0.0,yes,
Revenue,D47,=History!$B$60*History!$B$65,36.5334665334665,36.53346653346654,3.552713678800501e-14,9.724545782005197e-16,yes,
Revenue,E47,=History!$B$69*History!$B$74,45.7666,45.7666,0.0,0.0,yes,
Revenue,F47,=History!$B$78*History!$B$83,43.4953953953954,43.4953953953954,0.0,0.0,yes,
Revenue,G47,=C59,43.8657153848,43.8657153848,0.0,0.0,yes,
Revenue,H47,=D59,39.0725059240759,39.07250592407593,2.842170943040401e-14,7.2740943428691e-16,yes,
Revenue,C48,=History!$B$51*History!$B$57,53.44,53.44,0.0,0.0,yes,
Revenue,D48,=History!$B$60*History!$B$66,48.7112887112887,48.71128871128872,1.4210854715202004e-14,2.9173637346015593e-16,yes,
Revenue,E48,=History!$B$69*History!$B$75,62.0114,62.0114,0.0,0.0,yes,
Revenue,F48,=History!$B$78*History!$B$84,58.7855855855856,58.78558558558559,7.105427357601002e-15,1.2087023182334809e-16,yes,
Revenue,G48,=C60,57.39391872,57.39391872000001,7.105427357601002e-15,1.238010492412148e-16,yes,
Revenue,H48,=D60,51.8282266533467,51.82822665334667,2.842170943040401e-14,5.483828266111192e-16,yes,
Revenue,C49,=History!$B$51*History!$B$58,18.036,18.036,0.0,0.0,yes,
Revenue,D49,=History!$B$60*History!$B$67,17.0489510489511,17.048951048951054,4.618527782440651e-14,2.7089806107014405e-15,yes,
Revenue,E49,=History!$B$69*History!$B$76,22.9614,22.961399999999998,3.552713678800501e-15,1.5472548184346341e-16,yes,
Revenue,F49,=History!$B$78*History!$B$85,21.9703703703704,21.970370370370368,3.197442310920451e-14,1.4553429264135545e-15,yes,
Revenue,G49,=C61,21.28248,21.28248,0.0,0.0,yes,
Revenue,H49,=D61,20.1177622377622,20.117762237762243,4.263256414560601e-14,2.1191504125435053e-15,yes,
Revenue,C50,=History!$B$51*History!$B$59,21.1088,21.1088,0.0,0.0,yes,
Revenue,D50,=History!$B$60*History!$B$68,19.6062937062937,19.606293706293712,1.0658141036401503e-14,5.4360814930463835e-16,yes,
Revenue,E50,=History!$B$69*History!$B$77,25.4606,25.4606,0.0,0.0,yes,
Revenue,F50,=History!$B$78*History!$B$86,24.0486486486486,24.04864864864864,3.907985046680551e-14,1.6250331167361254e-15,yes,
Revenue,G50,=C62,24.697296,24.697295999999998,3.552713678800501e-15,1.4385030971813677e-16,yes,
Revenue,H50,=D62,22.9393636363636,22.93936363636364,4.263256414560601e-14,1.858489399332097e-15,yes,
Revenue,C51,=Inputs!$D$100/100,0.07,0.07,0.0,0.0,yes,
Revenue,D51,=Inputs!$D$108/100,0.07,0.07,0.0,0.0,yes,
Revenue,E51,=Inputs!$D$116/100,0.06,0.06,0.0,0.0,yes,
Revenue,F51,=Inputs!$D$124/100,0.06,0.06,0.0,0.0,yes,
Revenue,G51,=Inputs!$D$132/100,0.06,0.06,0.0,0.0,yes,
Revenue,H51,=Inputs!$D$140/100,0.06,0.06,0.0,0.0,yes,
Revenue,C52,=Inputs!$D$101/100,0.08,0.08,0.0,0.0,yes,
Revenue,D52,=Inputs!$D$109/100,0.07,0.07,0.0,0.0,yes,
Revenue,E52,=Inputs!$D$117/100,0.07,0.07,0.0,0.0,yes,
Revenue,F52,=Inputs!$D$125/100,0.07,0.07,0.0,0.0,yes,
Revenue,G52,=Inputs!$D$133/100,0.07,0.07,0.0,0.0,yes,
Revenue,H52,=Inputs!$D$141/100,0.07,0.07,0.0,0.0,yes,
Revenue,C53,=Inputs!$D$102/100,0.18,0.18,0.0,0.0,yes,
Revenue,D53,=Inputs!$D$110/100,0.18,0.18,0.0,0.0,yes,
Revenue,E53,=Inputs!$D$118/100,0.16,0.16,0.0,0.0,yes,
Revenue,F53,=Inputs!$D$126/100,0.16,0.16,0.0,0.0,yes,
Revenue,G53,=Inputs!$D$134/100,0.16,0.16,0.0,0.0,yes,
Revenue,H53,=Inputs!$D$142/100,0.16,0.16,0.0,0.0,yes,
Revenue,C54,=Inputs!$D$103/100,0.17,0.17,0.0,0.0,yes,
Revenue,D54,=Inputs!$D$111/100,0.17,0.17,0.0,0.0,yes,
Revenue,E54,=Inputs!$D$119/100,0.15,0.15,0.0,0.0,yes,
Revenue,F54,=Inputs!$D$127/100,0.15,0.15,0.0,0.0,yes,
Revenue,G54,=Inputs!$D$135/100,0.15,0.15,0.0,0.0,yes,
Revenue,H54,=Inputs!$D$143/100,0.15,0.15,0.0,0.0,yes,
Revenue,C55,=Inputs!$D$43*Inputs!$C$151/100,0.000501,0.000501,0.0,0.0,yes,
Revenue,D55,=Inputs!$D$43*Inputs!$C$151/100,0.000501,0.000501,0.0,0.0,yes,
Revenue,E55,=Inputs!$D$66*Inputs!$C$155/100,0.000835,0.000835,0.0,0.0,yes,
Revenue,F55,=Inputs!$D$66*Inputs!$C$155/100,0.000835,0.000835,0.0,0.0,yes,
Revenue,G55,=Inputs!$D$66*Inputs!$C$155/100,0.000835,0.000835,0.0,0.0,yes,
Revenue,H55,=Inputs!$D$66*Inputs!$C$155/100,0.000835,0.000835,0.0,0.0,yes,
Revenue,K55,=Inputs!$D$89*Inputs!$C$159/100,0.000994,0.000994,0.0,0.0,yes,
Revenue,C56,=Inputs!$D$43*Inputs!$C$152/100,0.006012,0.006012,0.0,0.0,yes,
Revenue,D56,=Inputs!$D$43*Inputs!$C$152/100,0.006012,0.006012,0.0,0.0,yes,
Revenue,E56,=Inputs!$D$66*Inputs!$C$156/100,0.011857,0.011857,0.0,0.0,yes,
Revenue,F56,=Inputs!$D$66*Inputs!$C$156/100,0.011857,0.011857,0.0,0.0,yes,
Revenue,G56,=Inputs!$D$66*Inputs!$C$156/100,0.011857,0.011857,0.0,0.0,yes,
Revenue,H56,=Inputs!$D$66*Inputs!$C$156/100,0.011857,0.011857,0.0,0.0,yes,
