window,draw,weight_0,weight_1,weight_2,weight_3,lambda_Q1,lambda_Q2,lambda_Q3,lambda_Q4
W1,173,0.4603685796461705,0.0,0.5396314203538295,4.5144614971716514e-20,0.10344887848871819,0.1525820887339597,0.17241944027085612,0.126129110145113
W1,174,0.4363101081635267,4.779350244759621e-19,0.5636898918364732,8.795836042080948e-19,0.10430607747644281,0.15394442935446953,0.17208996509417548,0.1258089375130489
W1,175,0.2924289061611244,0.1909860524777099,0.5165850413611658,4.6590948002049284e-21,0.1089404588242367,0.15030262826481805,0.17246457838270723,0.12370476002526974
W1,176,0.4603685796461705,0.0,0.5396314203538295,4.5144614971716514e-20,0.10344887848871819,0.1525820887339597,0.17241944027085612,0.126129110145113
W1,177,0.4603685796461705,0.0,0.5396314203538295,4.5144614971716514e-20,0.10344887848871819,0.1525820887339597,0.17241944027085612,0.126129110145113
W1,178,0.4032245063633704,0.0,0.5967754936366296,0.0,0.10436838367846842,0.15525406846685003,0.17193218894995674,0.12514231516319035
W1,179,0.41054709664272926,4.686008060292775e-18,0.5894529033572709,1.8511917613751297e-19,0.10482964210473866,0.1547856968068215,0.17203123575164583,0.12550491082888876
W1,180,0.004777913358022425,9.198215576303291e-06,0.9624435383138483,0.032769350112552956,0.11660652878563568,0.17579140764826054,0.16447781522764485,0.11743953017264094
W1,181,0.3427391826357362,2.0147601761543154e-18,0.6572608173642638,2.1964765532878693e-17,0.10703115652461057,0.15853928095735023,0.17075383162870525,0.12419335900111127
W1,182,0.3427391826357362,2.0147601761543154e-18,0.6572608173642638,2.1964765532878693e-17,0.10703115652461057,0.15853928095735023,0.17075383162870525,0.12419335900111127
W1,183,0.3016038457688482,0.17169130899744475,0.5267048452337072,0.0,0.1099556057495004,0.15049477041329395,0.1728490222948078,0.12423392896031486
W1,184,0.0047906840276413605,0.0,0.9624404404464318,0.03276887552592684,0.11660600397693195,0.17579136768968104,0.16447794044107086,0.11743972430264542
W1,185,0.3253602246598522,0.23621760047287443,0.43842217486727336,8.907949044741938e-17,0.10950616033107492,0.14623247767283165,0.17331890645292178,0.12454152019670332
W1,186,0.4042918468325968,0.008933545147399864,0.5867746080200034,0.0,0.10493770094443304,0.15500486255099108,0.17216253706520934,0.12534064171883677
W1,187,0.00478626556226326,3.379525687700704e-06,0.9624417813714995,0.032768573540549614,0.11660619225568189,0.17579137756261637,0.16447787927159707,0.11743965315682187
W1,188,0.4042918468325968,0.008933545147399864,0.5867746080200034,0.0,0.10493770094443304,0.15500486255099108,0.17216253706520934,0.12534064171883677
W1,189,0.3253602246598522,0.23621760047287443,0.43842217486727336,8.907949044741938e-17,0.10950616033107492,0.14623247767283165,0.17331890645292178,0.12454152019670332
W1,190,0.43404965231931947,0.0,0.5659503476806806,4.618734962539816e-17,0.1041827089860876,0.15328386087927368,0.17205384019234854,0.12576401073708682
W1,191,0.4032245063633704,0.0,0.5967754936366296,0.0,0.10436838367846842,0.15525406846685003,0.17193218894995674,0.12514231516319035
W1,192,0.00478626556226326,3.379525687700704e-06,0.9624417813714995,0.032768573540549614,0.11660619225568189,0.17579137756261637,0.16447787927159707,0.11743965315682187
W1,193,0.4032245063633704,0.0,0.5967754936366296,0.0,0.10436838367846842,0.15525406846685003,0.17193218894995674,0.12514231516319035
W1,194,0.41054709664272926,4.686008060292775e-18,0.5894529033572709,1.8511917613751297e-19,0.10482964210473866,0.1547856968068215,0.17203123575164583,0.12550491082888876
W1,195,0.3253602246598522,0.23621760047287443,0.43842217486727336,8.907949044741938e-17,0.10950616033107492,0.14623247767283165,0.17331890645292178,0.12454152019670332
W1,196,0.3427391826357362,2.0147601761543154e-18,0.6572608173642638,2.1964765532878693e-17,0.10703115652461057,0.15853928095735023,0.17075383162870525,0.12419335900111127
W1,197,0.3417817549380928,0.20205906797307593,0.4561591770888313,0.0,0.10824733312357888,0.1473718418540005,0.1729158169923424,0.12462418955960466
W1,198,0.23290098789195385,0.3575479783694356,0.4095510337386106,3.2526065174565133e-19,0.11473794762410575,0.14295507265815224,0.1739735896870811,0.12364862059318561
W1,199,0.23290098789195385,0.3575479783694356,0.4095510337386106,3.2526065174565133e-19,0.11473794762410575,0.14295507265815224,0.1739735896870811,0.12364862059318561
W2,0,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,1,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,2,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,3,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,4,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,5,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,6,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,7,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,8,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,9,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,10,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,11,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,12,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,13,0.25,0.25,0.25,0.25,0.11207325049051668,0.14038314176245212,0.18406905055487052,0.12701664532650447
W2,14,0.25,0.25,0.25,0.25,0.11207325049051668,0.14038314176245212,0.18406905055487052,0.12701664532650447
W2,15,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,16,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,17,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,18,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,19,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,20,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,21,0.5,0.3,0.15,0.05,0.1049543827231782,0.13595345262926775,0.17713853141559424,0.12832890634022404
W2,22,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,23,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,24,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,25,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,26,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,27,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,28,0.25,0.25,0.25,0.25,0.11207325049051668,0.14038314176245212,0.18406905055487052,0.12701664532650447
W2,29,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,30,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,31,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,32,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,33,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,34,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,35,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,36,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,37,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,38,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,39,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,40,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,41,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,42,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,43,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,44,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,45,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,46,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,47,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,48,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,49,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,50,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,51,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,52,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,53,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,54,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,55,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,56,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,57,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,58,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,59,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,60,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,61,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,62,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,63,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,64,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,65,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,66,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,67,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,68,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,69,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,70,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,71,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,72,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,73,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,74,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,75,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,76,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,77,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,78,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,79,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,80,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,81,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,82,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,83,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,84,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,85,0.5,0.3,0.15,0.05,0.1049543827231782,0.13595345262926775,0.17713853141559424,0.12832890634022404
W2,86,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,87,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,88,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,89,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,90,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,91,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,92,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,93,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,94,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,95,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,96,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,97,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,98,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,99,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,100,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,101,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,102,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,103,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,104,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,105,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,106,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,107,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,108,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,109,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,110,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,111,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,112,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,113,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,114,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,115,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,116,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,117,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,118,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,119,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,120,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,121,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,122,0.25,0.25,0.25,0.25,0.11207325049051668,0.14038314176245212,0.18406905055487052,0.12701664532650447
W2,123,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,124,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,125,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,126,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,127,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,128,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,129,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,130,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,131,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,132,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,133,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,134,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,135,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,136,0.25,0.25,0.25,0.25,0.11207325049051668,0.14038314176245212,0.18406905055487052,0.12701664532650447
W2,137,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,138,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,139,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,140,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,141,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,142,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,143,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,144,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,145,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,146,0.4335559431112534,4.646954556688438e-17,0.5664440568887465,0.0,0.10384015813062705,0.153410222915077,0.1720338591544186,0.12561736764212536
W2,147,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,148,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,149,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,150,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,151,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,152,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,153,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,154,0.6668445424389766,0.2724649334223046,0.00011712069130050721,0.06057340344741814,0.10110777183921534,0.13119122291661534,0.17946087531951357,0.13152849770992328
W2,155,0.4358577841408632,0.0,0.5641422158591369,0.0,0.1042694444683812,0.15375580020970303,0.17208273504753027,0.1257999449140628
W2,156,0.004789509946060125,1.2947299795351115e-06,0.9624409574911339,0.03276823783282656,0.11660606358037473,0.17579135484949576,0.16447790483039426,0.1174397016242463
W2,157,0.5,0.3,0.15,0.05,0.1049543827231782,0.13595345262926775,0.17713853141559424,0.12832890634022404
W2,158,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,159,0.6391816821295915,0.2274804924824628,0.11523974647782004,0.01809807891012579,0.10152379878626963,0.13463219314532562,0.1769083827715153,0.1301920512928089
W2,160,0.0,0.002929426301681348,0.963878940119712,0.03319163357860655,0.11679437033797471,0.1758394666766408,0.1644352021499336,0.11736647964486864
W2,161,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
W2,162,0.4345990793131874,0.0,0.5654009206868125,1.0444438659852337e-16,0.10456632543103167,0.15314173635215853,0.17207808756334625,0.12592936678737168
