quarter,vintage_date,point,sd,n_train,actual,target,pool,scheme,window,prior_basis
2025Q4,2025-11-06,2758.9494236638593,42.879565340964724,10,2778.0,revenue_musd,all,bma_logscore,W1,full_sample
2026Q1,2026-02-12,2678.09550631208,42.276369044684444,11,2678.0,revenue_musd,all,bma_logscore,W1,full_sample
2026Q2,2026-05-07,3655.256151529326,58.798981342286886,12,3608.0,revenue_musd,all,bma_logscore,W1,full_sample
2023Q1,2023-02-14,1848.7828253977161,128.74323438665567,0,1818.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2023Q2,2023-05-09,2516.0271581857696,126.55871131665761,0,2484.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2023Q3,2023-08-03,3407.896254264088,149.76415150913147,1,3397.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2023Q4,2023-11-01,2222.537797211648,86.26116748697908,2,2218.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2024Q2,2024-05-08,2801.450862029543,91.91743436216666,4,2748.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2024Q3,2024-08-06,3772.637986756775,108.76939610617262,5,3732.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2024Q4,2024-11-07,2470.1667700858507,40.14137019934994,6,2480.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2025Q1,2025-02-13,2333.078191405446,66.30651747725719,7,2272.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2025Q2,2025-05-01,3079.809934412667,53.83751127602892,8,3096.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2025Q3,2025-08-06,4147.592109482149,108.13779976014096,9,4095.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2025Q4,2025-11-06,2763.066433436793,66.7579818773389,10,2778.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2026Q1,2026-02-12,2679.6575336014894,68.13945648740021,11,2678.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2026Q2,2026-05-07,3641.2763094456527,94.20870258778962,12,3608.0,revenue_musd,all,top3_inv_mse,W1,full_sample
2023Q1,2023-02-14,1848.7828253977161,128.74323438665567,0,1818.0,revenue_musd,all,top1_trailing,W1,full_sample
2023Q2,2023-05-09,2516.0271581857696,126.55871131665761,0,2484.0,revenue_musd,all,top1_trailing,W1,full_sample
2023Q3,2023-08-03,3407.896254264088,149.76415150913147,1,3397.0,revenue_musd,all,top1_trailing,W1,full_sample
2023Q4,2023-11-01,2222.537797211648,86.26116748697908,2,2218.0,revenue_musd,all,top1_trailing,W1,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,top1_trailing,W1,full_sample
2024Q2,2024-05-08,2801.4508620295423,125.19685223604586,4,2748.0,revenue_musd,all,top1_trailing,W1,full_sample
2024Q3,2024-08-06,3774.5782074690273,116.29584725208632,5,3732.0,revenue_musd,all,top1_trailing,W1,full_sample
2024Q4,2024-11-07,2475.774834437086,37.479202069381046,6,2480.0,revenue_musd,all,top1_trailing,W1,full_sample
2025Q1,2025-02-13,2355.661325313198,39.63861646019859,7,2272.0,revenue_musd,all,top1_trailing,W1,full_sample
2025Q2,2025-05-01,3048.778082556676,51.30166369338167,8,3096.0,revenue_musd,all,top1_trailing,W1,full_sample
2025Q3,2025-08-06,4162.172185430464,63.00851362388697,9,4095.0,revenue_musd,all,top1_trailing,W1,full_sample
2025Q4,2025-11-06,2757.695364238411,41.74702011040787,10,2778.0,revenue_musd,all,top1_trailing,W1,full_sample
2026Q1,2026-02-12,2675.682119205298,40.50547304392734,11,2678.0,revenue_musd,all,top1_trailing,W1,full_sample
2026Q2,2026-05-07,3659.8410596026497,55.404037841693714,12,3608.0,revenue_musd,all,top1_trailing,W1,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,equal,W2,full_sample
2024Q2,2024-05-08,2839.353362776823,118.90304459379506,4,2748.0,revenue_musd,all,equal,W2,full_sample
2024Q3,2024-08-06,3800.9258364376906,152.30228721801677,5,3732.0,revenue_musd,all,equal,W2,full_sample
2024Q4,2024-11-07,2462.44898971313,92.69574284111309,6,2480.0,revenue_musd,all,equal,W2,full_sample
2025Q1,2025-02-13,2348.804627164361,91.63069135824892,7,2272.0,revenue_musd,all,equal,W2,full_sample
2025Q2,2025-05-01,3068.8291059813073,141.75131721943754,8,3096.0,revenue_musd,all,equal,W2,full_sample
2025Q3,2025-08-06,4134.476872007583,159.6293586497898,9,4095.0,revenue_musd,all,equal,W2,full_sample
2025Q4,2025-11-06,2748.8610042618398,103.4951207711447,10,2778.0,revenue_musd,all,equal,W2,full_sample
2026Q1,2026-02-12,2649.417329621845,123.28888670894197,11,2678.0,revenue_musd,all,equal,W2,full_sample
2026Q2,2026-05-07,3619.195731974368,148.47606903458856,12,3608.0,revenue_musd,all,equal,W2,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,inv_mse,W2,full_sample
2024Q2,2024-05-08,2822.70944710282,97.27540778377225,4,2748.0,revenue_musd,all,inv_mse,W2,full_sample
2024Q3,2024-08-06,3777.351627824459,126.4836485396822,5,3732.0,revenue_musd,all,inv_mse,W2,full_sample
2024Q4,2024-11-07,2464.4526918564443,71.34692948169621,6,2480.0,revenue_musd,all,inv_mse,W2,full_sample
2025Q1,2025-02-13,2337.681900551865,71.887725043946,7,2272.0,revenue_musd,all,inv_mse,W2,full_sample
2025Q2,2025-05-01,3063.4268078077275,104.45027478802209,8,3096.0,revenue_musd,all,inv_mse,W2,full_sample
2025Q3,2025-08-06,4133.140737002288,125.81956662008137,9,4095.0,revenue_musd,all,inv_mse,W2,full_sample
2025Q4,2025-11-06,2763.346490113806,79.96011726778852,10,2778.0,revenue_musd,all,inv_mse,W2,full_sample
2026Q1,2026-02-12,2680.634532201774,88.75574983414393,11,2678.0,revenue_musd,all,inv_mse,W2,full_sample
2026Q2,2026-05-07,3627.0723057414034,112.10980667797155,12,3608.0,revenue_musd,all,inv_mse,W2,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,stack_ls,W2,full_sample
2024Q2,2024-05-08,2797.789692989666,113.12945900089863,4,2748.0,revenue_musd,all,stack_ls,W2,full_sample
2024Q3,2024-08-06,3785.170228984925,135.90284914852205,5,3732.0,revenue_musd,all,stack_ls,W2,full_sample
2024Q4,2024-11-07,2467.210411339745,41.83433428157614,6,2480.0,revenue_musd,all,stack_ls,W2,full_sample
2025Q1,2025-02-13,2333.5323924398535,44.809628014306256,7,2272.0,revenue_musd,all,stack_ls,W2,full_sample
2025Q2,2025-05-01,3071.533685722896,54.57914330139355,8,3096.0,revenue_musd,all,stack_ls,W2,full_sample
2025Q3,2025-08-06,4137.942299440404,73.62720216655164,9,4095.0,revenue_musd,all,stack_ls,W2,full_sample
2025Q4,2025-11-06,2760.6019175117567,43.430575429309464,10,2778.0,revenue_musd,all,stack_ls,W2,full_sample
2026Q1,2026-02-12,2689.483332726524,59.831157090069766,11,2678.0,revenue_musd,all,stack_ls,W2,full_sample
2026Q2,2026-05-07,3634.534200193994,68.63289059207104,12,3608.0,revenue_musd,all,stack_ls,W2,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,stack_shrunk,W2,full_sample
2024Q2,2024-05-08,2818.571527883245,117.89821421590305,4,2748.0,revenue_musd,all,stack_shrunk,W2,full_sample
2024Q3,2024-08-06,3793.048032711308,144.55049408706296,5,3732.0,revenue_musd,all,stack_shrunk,W2,full_sample
2024Q4,2024-11-07,2464.8297005264376,71.95119121182645,6,2480.0,revenue_musd,all,stack_shrunk,W2,full_sample
2025Q1,2025-02-13,2341.168509802107,72.52829426613933,7,2272.0,revenue_musd,all,stack_shrunk,W2,full_sample
2025Q2,2025-05-01,3070.1813958521016,107.41502733032507,8,3096.0,revenue_musd,all,stack_shrunk,W2,full_sample
2025Q3,2025-08-06,4136.209585723994,124.31512706719076,9,4095.0,revenue_musd,all,stack_shrunk,W2,full_sample
2025Q4,2025-11-06,2754.7314608867982,79.58134023603085,10,2778.0,revenue_musd,all,stack_shrunk,W2,full_sample
2026Q1,2026-02-12,2669.4503311741846,98.95089501126067,11,2678.0,revenue_musd,all,stack_shrunk,W2,full_sample
2026Q2,2026-05-07,3626.864966084181,115.91645925115499,12,3608.0,revenue_musd,all,stack_shrunk,W2,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,bma_logscore,W2,full_sample
2024Q2,2024-05-08,2795.46069418083,57.112031211175214,4,2748.0,revenue_musd,all,bma_logscore,W2,full_sample
2024Q3,2024-08-06,3772.5101162399133,73.36205063673631,5,3732.0,revenue_musd,all,bma_logscore,W2,full_sample
2024Q4,2024-11-07,2470.3263885497026,42.00962788831022,6,2480.0,revenue_musd,all,bma_logscore,W2,full_sample
2025Q1,2025-02-13,2322.7254074179546,43.96369222232345,7,2272.0,revenue_musd,all,bma_logscore,W2,full_sample
2025Q2,2025-05-01,3081.2829731755405,54.731491731319196,8,3096.0,revenue_musd,all,bma_logscore,W2,full_sample
2025Q3,2025-08-06,4156.479620114621,67.59501570755894,9,4095.0,revenue_musd,all,bma_logscore,W2,full_sample
2025Q4,2025-11-06,2758.9494236638593,42.879565340964724,10,2778.0,revenue_musd,all,bma_logscore,W2,full_sample
2026Q1,2026-02-12,2678.09550631208,42.276369044684444,11,2678.0,revenue_musd,all,bma_logscore,W2,full_sample
2026Q2,2026-05-07,3655.256151529326,58.798981342286886,12,3608.0,revenue_musd,all,bma_logscore,W2,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2024Q2,2024-05-08,2801.450862029543,91.91743436216666,4,2748.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2024Q3,2024-08-06,3772.637986756775,108.76939610617262,5,3732.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2024Q4,2024-11-07,2470.1667700858507,40.14137019934994,6,2480.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2025Q1,2025-02-13,2333.078191405446,66.30651747725719,7,2272.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2025Q2,2025-05-01,3079.809934412667,53.83751127602892,8,3096.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2025Q3,2025-08-06,4147.592109482149,108.13779976014096,9,4095.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2025Q4,2025-11-06,2763.066433436793,66.7579818773389,10,2778.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2026Q1,2026-02-12,2679.6575336014894,68.13945648740021,11,2678.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2026Q2,2026-05-07,3641.2763094456527,94.20870258778962,12,3608.0,revenue_musd,all,top3_inv_mse,W2,full_sample
2024Q1,2024-02-13,2104.2494030707003,82.92296217767507,3,2142.0,revenue_musd,all,top1_trailing,W2,full_sample
2024Q2,2024-05-08,2801.4508620295423,125.19685223604586,4,2748.0,revenue_musd,all,top1_trailing,W2,full_sample
2024Q3,2024-08-06,3774.5782074690273,116.29584725208632,5,3732.0,revenue_musd,all,top1_trailing,W2,full_sample
2024Q4,2024-11-07,2475.774834437086,37.479202069381046,6,2480.0,revenue_musd,all,top1_trailing,W2,full_sample
2025Q1,2025-02-13,2355.661325313198,39.63861646019859,7,2272.0,revenue_musd,all,top1_trailing,W2,full_sample
2025Q2,2025-05-01,3048.778082556676,51.30166369338167,8,3096.0,revenue_musd,all,top1_trailing,W2,full_sample
2025Q3,2025-08-06,4162.172185430464,63.00851362388697,9,4095.0,revenue_musd,all,top1_trailing,W2,full_sample
2025Q4,2025-11-06,2757.695364238411,41.74702011040787,10,2778.0,revenue_musd,all,top1_trailing,W2,full_sample
2026Q1,2026-02-12,2675.682119205298,40.50547304392734,11,2678.0,revenue_musd,all,top1_trailing,W2,full_sample
2026Q2,2026-05-07,3659.8410596026497,55.404037841693714,12,3608.0,revenue_musd,all,top1_trailing,W2,full_sample
2023Q1,2023-02-14,1900.4718795262486,143.1492216525832,0,1818.0,revenue_musd,noguide,equal,W1,PIT
2023Q2,2023-05-09,2597.7249091414205,160.1952382877627,0,2484.0,revenue_musd,noguide,equal,W1,PIT
2023Q3,2023-08-03,3444.20784566181,208.11121638004417,1,3397.0,revenue_musd,noguide,equal,W1,PIT
2023Q4,2023-11-01,2220.8530324648145,115.74971730694774,2,2218.0,revenue_musd,noguide,equal,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,equal,W1,PIT
2024Q2,2024-05-08,2905.3558483090046,151.56851663202482,4,2748.0,revenue_musd,noguide,equal,W1,PIT
2024Q3,2024-08-06,3820.197136348371,210.24332364788555,5,3732.0,revenue_musd,noguide,equal,W1,PIT
2024Q4,2024-11-07,2453.6647678705376,120.61592868057068,6,2480.0,revenue_musd,noguide,equal,W1,PIT
2025Q1,2025-02-13,2390.7364656464947,111.58945294278541,7,2272.0,revenue_musd,noguide,equal,W1,PIT
2025Q2,2025-05-01,3068.4259752982484,184.85128966260595,8,3096.0,revenue_musd,noguide,equal,W1,PIT
2025Q3,2025-08-06,4135.450449598365,206.59024182088757,9,4095.0,revenue_musd,noguide,equal,W1,PIT
2025Q4,2025-11-06,2747.2387386468017,117.91483502431949,10,2778.0,revenue_musd,noguide,equal,W1,PIT
2026Q1,2026-02-12,2661.8597744926874,134.68160801660304,11,2678.0,revenue_musd,noguide,equal,W1,PIT
2026Q2,2026-05-07,3632.431333652582,155.37691950587615,12,3608.0,revenue_musd,noguide,equal,W1,PIT
2023Q1,2023-02-14,1900.4718795262486,143.1492216525832,0,1818.0,revenue_musd,noguide,inv_mse,W1,PIT
2023Q2,2023-05-09,2597.7249091414205,160.1952382877627,0,2484.0,revenue_musd,noguide,inv_mse,W1,PIT
2023Q3,2023-08-03,3444.20784566181,208.11121638004417,1,3397.0,revenue_musd,noguide,inv_mse,W1,PIT
2023Q4,2023-11-01,2220.8530324648145,115.74971730694774,2,2218.0,revenue_musd,noguide,inv_mse,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,inv_mse,W1,PIT
2024Q2,2024-05-08,2884.4789790921272,130.4282253412997,4,2748.0,revenue_musd,noguide,inv_mse,W1,PIT
2024Q3,2024-08-06,3768.1584009326625,162.39855872420446,5,3732.0,revenue_musd,noguide,inv_mse,W1,PIT
2024Q4,2024-11-07,2442.4752096406814,84.50533419190754,6,2480.0,revenue_musd,noguide,inv_mse,W1,PIT
2025Q1,2025-02-13,2392.2464340105034,77.09600215951899,7,2272.0,revenue_musd,noguide,inv_mse,W1,PIT
2025Q2,2025-05-01,3030.9815969640686,133.74631290445808,8,3096.0,revenue_musd,noguide,inv_mse,W1,PIT
2025Q3,2025-08-06,4119.53291408732,165.0028833026999,9,4095.0,revenue_musd,noguide,inv_mse,W1,PIT
2025Q4,2025-11-06,2755.516248808164,92.80901772242092,10,2778.0,revenue_musd,noguide,inv_mse,W1,PIT
2026Q1,2026-02-12,2683.917297124727,108.24360334732661,11,2678.0,revenue_musd,noguide,inv_mse,W1,PIT
2026Q2,2026-05-07,3621.2778269881665,121.09684195219992,12,3608.0,revenue_musd,noguide,inv_mse,W1,PIT
2023Q1,2023-02-14,1900.4718795262486,143.1492216525832,0,1818.0,revenue_musd,noguide,stack_ls,W1,PIT
2023Q2,2023-05-09,2597.7249091414205,160.1952382877627,0,2484.0,revenue_musd,noguide,stack_ls,W1,PIT
2023Q3,2023-08-03,3444.20784566181,208.11121638004417,1,3397.0,revenue_musd,noguide,stack_ls,W1,PIT
2023Q4,2023-11-01,2220.8530324648145,115.74971730694774,2,2218.0,revenue_musd,noguide,stack_ls,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,stack_ls,W1,PIT
2024Q2,2024-05-08,2912.879086134619,139.4249334471304,4,2748.0,revenue_musd,noguide,stack_ls,W1,PIT
2024Q3,2024-08-06,3759.6887721757525,193.06732161638058,5,3732.0,revenue_musd,noguide,stack_ls,W1,PIT
2024Q4,2024-11-07,2432.975032014329,60.5643611252364,6,2480.0,revenue_musd,noguide,stack_ls,W1,PIT
2025Q1,2025-02-13,2391.354181257232,53.40099582122624,7,2272.0,revenue_musd,noguide,stack_ls,W1,PIT
2025Q2,2025-05-01,3047.968509067746,98.56134495637477,8,3096.0,revenue_musd,noguide,stack_ls,W1,PIT
2025Q3,2025-08-06,4110.488742337046,124.17742973243669,9,4095.0,revenue_musd,noguide,stack_ls,W1,PIT
2025Q4,2025-11-06,2760.012744932922,72.13161200528091,10,2778.0,revenue_musd,noguide,stack_ls,W1,PIT
2026Q1,2026-02-12,2718.1598506019536,71.77143827860172,11,2678.0,revenue_musd,noguide,stack_ls,W1,PIT
2026Q2,2026-05-07,3618.9658852575913,97.85313795026083,12,3608.0,revenue_musd,noguide,stack_ls,W1,PIT
2023Q1,2023-02-14,1900.4718795262486,143.1492216525832,0,1818.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2023Q2,2023-05-09,2597.7249091414205,160.1952382877627,0,2484.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2023Q3,2023-08-03,3444.20784566181,208.11121638004417,1,3397.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2023Q4,2023-11-01,2220.8530324648145,115.74971730694774,2,2218.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2024Q2,2024-05-08,2909.1174672218112,145.67193767925843,4,2748.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2024Q3,2024-08-06,3789.942954262062,204.09296519240388,5,3732.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2024Q4,2024-11-07,2443.3198999424335,95.99551206927438,6,2480.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2025Q1,2025-02-13,2391.0453234518636,87.47589139030427,7,2272.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2025Q2,2025-05-01,3058.197242182997,148.48163518062464,8,3096.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2025Q3,2025-08-06,4122.969595967705,170.89632161820649,9,4095.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2025Q4,2025-11-06,2753.6257417898623,97.95015412849484,10,2778.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2026Q1,2026-02-12,2690.0098125473205,111.52381847720163,11,2678.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2026Q2,2026-05-07,3625.698609455087,130.01515848563076,12,3608.0,revenue_musd,noguide,stack_shrunk,W1,PIT
2023Q1,2023-02-14,1900.4718795262486,143.1492216525832,0,1818.0,revenue_musd,noguide,bma_logscore,W1,PIT
2023Q2,2023-05-09,2597.7249091414205,160.1952382877627,0,2484.0,revenue_musd,noguide,bma_logscore,W1,PIT
2023Q3,2023-08-03,3444.20784566181,208.11121638004417,1,3397.0,revenue_musd,noguide,bma_logscore,W1,PIT
2023Q4,2023-11-01,2220.8530324648145,115.74971730694774,2,2218.0,revenue_musd,noguide,bma_logscore,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,bma_logscore,W1,PIT
2024Q2,2024-05-08,2880.494848117015,115.25068534214975,4,2748.0,revenue_musd,noguide,bma_logscore,W1,PIT
2024Q3,2024-08-06,3761.9958880670583,117.81524970496899,5,3732.0,revenue_musd,noguide,bma_logscore,W1,PIT
2024Q4,2024-11-07,2441.824236895392,61.18180100735893,6,2480.0,revenue_musd,noguide,bma_logscore,W1,PIT
2025Q1,2025-02-13,2394.5245449808735,42.61022310154016,7,2272.0,revenue_musd,noguide,bma_logscore,W1,PIT
2025Q2,2025-05-01,3035.8497085529534,71.08589091638268,8,3096.0,revenue_musd,noguide,bma_logscore,W1,PIT
2025Q3,2025-08-06,4113.572075194861,164.40314209788968,9,4095.0,revenue_musd,noguide,bma_logscore,W1,PIT
2025Q4,2025-11-06,2769.3366901401037,95.02134104488528,10,2778.0,revenue_musd,noguide,bma_logscore,W1,PIT
2026Q1,2026-02-12,2713.397147731236,92.81982740466026,11,2678.0,revenue_musd,noguide,bma_logscore,W1,PIT
2026Q2,2026-05-07,3625.6809144908702,116.91889112992328,12,3608.0,revenue_musd,noguide,bma_logscore,W1,PIT
2023Q1,2023-02-14,1900.4718795262486,143.1492216525832,0,1818.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2023Q2,2023-05-09,2597.7249091414205,160.1952382877627,0,2484.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2023Q3,2023-08-03,3444.20784566181,208.11121638004417,1,3397.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2023Q4,2023-11-01,2220.8530324648145,115.74971730694774,2,2218.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2024Q2,2024-05-08,2868.8332704735535,133.47786848207866,4,2748.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2024Q3,2024-08-06,3744.2506615201914,146.95218234483,5,3732.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2024Q4,2024-11-07,2434.417724451695,61.12573081268371,6,2480.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2025Q1,2025-02-13,2394.024126572357,60.41698050379422,7,2272.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2025Q2,2025-05-01,3011.2037645405576,96.88556064416322,8,3096.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2025Q3,2025-08-06,4113.2284017481215,146.29739274227398,9,4095.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2025Q4,2025-11-06,2764.4215178128607,67.83274115267464,10,2778.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2026Q1,2026-02-12,2709.519047792035,64.90136560944967,11,2678.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2026Q2,2026-05-07,3602.8897140023637,83.64030908654564,12,3608.0,revenue_musd,noguide,top3_inv_mse,W1,PIT
2023Q1,2023-02-14,1900.4718795262486,143.1492216525832,0,1818.0,revenue_musd,noguide,top1_trailing,W1,PIT
2023Q2,2023-05-09,2597.7249091414205,160.1952382877627,0,2484.0,revenue_musd,noguide,top1_trailing,W1,PIT
2023Q3,2023-08-03,3444.20784566181,208.11121638004417,1,3397.0,revenue_musd,noguide,top1_trailing,W1,PIT
2023Q4,2023-11-01,2220.8530324648145,115.74971730694774,2,2218.0,revenue_musd,noguide,top1_trailing,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,top1_trailing,W1,PIT
2024Q2,2024-05-08,2926.6930693069307,168.7450614839163,4,2748.0,revenue_musd,noguide,top1_trailing,W1,PIT
2024Q3,2024-08-06,3758.0338164251207,205.36665437924205,5,3732.0,revenue_musd,noguide,top1_trailing,W1,PIT
2024Q4,2024-11-07,2433.9281643660097,31.33698734186737,6,2480.0,revenue_musd,noguide,top1_trailing,W1,PIT
2025Q1,2025-02-13,2393.8164945696167,31.619017158060615,7,2272.0,revenue_musd,noguide,top1_trailing,W1,PIT
2025Q2,2025-05-01,3032.829799184984,58.918692220878256,8,3096.0,revenue_musd,noguide,top1_trailing,W1,PIT
2025Q3,2025-08-06,4086.201553712781,78.75570357086144,9,4095.0,revenue_musd,noguide,top1_trailing,W1,PIT
2025Q4,2025-11-06,2764.4215178128607,50.82146723634787,10,2778.0,revenue_musd,noguide,top1_trailing,W1,PIT
2026Q1,2026-02-12,2722.3541234731188,48.02922821114089,11,2678.0,revenue_musd,noguide,top1_trailing,W1,PIT
2026Q2,2026-05-07,3607.0786956731617,62.98754311408857,12,3608.0,revenue_musd,noguide,top1_trailing,W1,PIT
2024Q1,2024-02-13,2141.6868293659177,108.74180652221233,3,2142.0,revenue_musd,noguide,equal,W2,PIT
2024Q2,2024-05-08,2905.3558483090046,151.56851663202482,4,2748.0,revenue_musd,noguide,equal,W2,PIT
