id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1460111934611125057,Stylish Modern Apartment Downtown,466453048,1470102640356093863,Georgios,,Thessaloniki,40.6425,22.93855,Entire home/apt,43,1,12,2026-06-08,1.08,9,346,12,Exempt
1460199613007005465,Comfy Studio,694800342,1470731143433742882,Theodoros,,Pilea – Chortiatis,40.594882860051314,22.975953892736314,Entire home/apt,56,2,7,2026-01-02,0.68,1,60,7,00003484913
1460270442760400468,Stompers Portal by Nexus | near Seaside & Tsimiski,526319467,1470366991325347804,Prodromos | Nexus Lodges,,Thessaloniki,40.6298021,22.9497305,Entire home/apt,74,1,28,2026-06-14,2.40,6,349,28,00003453968
1460675044362420520,Diamond suites 32 #3,682593558,1470705598798471822,Κυριάκος,,Thessaloniki,40.629274472613965,22.951875434329025,Entire home/apt,58,1,42,2026-06-26,3.62,3,356,42,00002510668
1460819177684151716,Acropoleos Suites - Deluxe Suite Jacuzzi,705052352,1470751088840323921,Pavlos,,Thessaloniki,40.641247,22.9564827,Entire home/apt,209,1,28,2026-06-14,3.35,4,167,28,00003358077
1460845734790516078,Rovere,706065238,1470752815668101494,Κυριακος Καρακουλακιδης,,Thessaloniki,40.6116,22.96335,Private room,79,1,3,2025-11-23,0.29,6,337,3,36927105000
1460851698053848870,Cenere,706065238,1470752815668101494,Κυριακος Καρακουλακιδης,,Thessaloniki,40.6116,22.9631,Private room,80,1,0,,,6,363,0,00003394723
1460854573737837145,Rizzo,706065238,1470752815668101494,Κυριακος Καρακουλακιδης,,Thessaloniki,40.61065,22.96487,Private room,69,1,9,2025-11-08,0.83,6,311,9,00003394739
1460858171214326091,Caoba,706065238,1470752815668101494,Κυριακος Καρακουλακιδης,,Thessaloniki,40.6114,22.96455,Private room,128,1,6,2025-12-28,0.57,6,350,6,00003394744
1461021798892606473,City Vibes Loft – Central location,56790593,1465928675098196117,Kostas,,Thessaloniki,40.638522366840164,22.95049175620079,Entire home/apt,41,1,48,2026-04-25,4.11,1,360,48,00003444111
1461444668994016792,Huge balcony apartment,8252044,1462753017928626005,Theodoros,,Thessaloniki,40.6472627,22.9187105,Entire home/apt,48,2,5,2026-06-10,0.46,2,313,5,00003066080
1461455742991431430,Antico,706065238,1470752815668101494,Κυριακος Καρακουλακιδης,,Thessaloniki,40.61159,22.96265,Private room,69,1,0,,,6,347,0,00003394664
1461478551357115376,Theta Suite | Your City Level,275042450,1469451011589217104,Your City Level,,Thessaloniki,40.63321,22.93897,Private room,78,1,2,2026-03-16,0.26,5,133,2,00003211280
1461482471224680939,Omikron Suite | Your City Level,275042450,1469451011589217104,Your City Level,,Thessaloniki,40.63368,22.94027,Private room,56,1,3,2026-04-22,0.27,5,115,3,00003211413
1461590493932113652,Luxuriöse 157 m² City-Oase,667067567,1470673754526005090,City Space By Dimitrios,,Thessaloniki,40.63999076451049,22.945111579762266,Entire home/apt,33,60,0,,,6,364,0,00003045586
1461623253415471778,luxury home sweet home,39604975,1465591489084992609,Ioanna,,Pavlou Mela,40.6666243,22.9292986,Entire home/apt,74,1,34,2026-06-13,3.03,1,258,34,00003451327
1462099391967260381,Mint Dreams,250667801,1469328780057397906,Anastasios,,Thessaloniki,40.63411567742001,22.950111374868758,Entire home/apt,126,1,60,2026-06-14,5.49,1,301,60,00003543218
1462121124540460966,DVision Apartment | A new vision of living,559133586,1470499831681516099,Dimitra,,Thessaloniki,40.63893324812451,22.956934040475474,Entire home/apt,64,1,66,2026-06-28,5.59,1,361,66,00003430232
1462198435106272658,Namastay PP1# hosted by DoorMat,370588541,1469749517590968270,Mariana,,Thessaloniki,40.63206599999999,22.9492803,Entire home/apt,60,2,12,2025-09-28,1.03,9,92,12,01211272940
1462262156746242177,Acropoleos Suites - junior suite jacuzzi,705052352,1470751088840323921,Pavlos,,Thessaloniki,40.641247,22.9564827,Entire home/apt,128,1,10,2026-06-14,1.23,4,180,10,00003358098
1462874410015965577,"AdoorAble #8, The Luxury Suites",280458084,1463373694936659886,The Luxury Suites,,Thessaloniki,40.63807,22.93803,Entire home/apt,42,2,25,2026-06-12,3.62,175,54,25,00003462237
1462932746269897628,F & B Collection - Flat for 5,31131449,1462653994722889142,Dimitris,,Thessaloniki,40.6326957,22.944628,Entire home/apt,99,2,11,2026-04-08,1.13,37,365,11,00003366667
1463078291064408142,Acropoleos Suites - Skyline Studio,705052352,1470751088840323921,Pavlos,,Thessaloniki,40.641247,22.9564827,Entire home/apt,76,1,4,2026-05-10,0.41,4,173,4,00003358115
1463295338646772256,#ALS-Limen Seaview Suite,505228383,1463855114658488358,All In Luxury Services,,Thessaloniki,40.6366011,22.9344717,Entire home/apt,111,2,32,2026-06-18,3.11,7,354,32,00003529699
1463616800158411793,Double Studio-Western Walls View,706843751,1470754144002955347,Hotelia Hospitality Group,,Thessaloniki,40.64260420658688,22.935959181319422,Private room,83,1,5,2025-08-30,0.44,7,324,5,00003459198
1463643838056650279,Double Studio – Garden View,706843751,1470754144002955347,Hotelia Hospitality Group,,Thessaloniki,40.6425981151541,22.935943039922922,Private room,72,1,2,2025-09-08,0.17,7,320,2,00003459198
1463699244738226013,Quiet 7-hills,128655344,1468291352917666716,Ioannis,,Ampelokipon – Menemeni,40.653817611631496,22.917237864418016,Entire home/apt,66,2,27,2026-06-06,2.42,4,194,27,00003489242
1463780518665125994,New Helion Santaroza Suites #3,421970238,1469915133267379959,Χρήστος,,Thessaloniki,40.641839254968666,22.929945947035986,Entire home/apt,69,3,25,2026-06-26,2.25,3,143,25,00003463510
1463911197150271525,Skg City Nest Thessaloniki,684047317,1470708477800400769,Angelis,,Thessaloniki,40.62230939044356,22.961324998811325,Entire home/apt,,5,4,2026-03-29,0.36,2,0,4,00003463653
1464640179189808831,5 Deluxe & Easyliving apartment,139438705,1462960840852141154,Γεωργιος,,Thessaloniki,40.6105382,22.954301,Entire home/apt,109,1,2,2026-04-27,0.56,5,351,2,00003464124
1465255370540599304,Seafront Apartment With Sea View YR1,201738738,1468705697208442797,Your.Rentals,,Thessaloniki,40.6148594,22.9539681,Entire home/apt,71,2,3,2026-05-11,0.31,20,336,3,00000001033
1465277415772118417,Warm urban-chic corner apartment,25683666,1465348576780215894,Alexandra,,Thessaloniki,40.6367315,22.9368205,Entire home/apt,64,2,1,2025-09-14,0.10,2,47,1,00003708179
1465362903504642732,Sweet Home,300219718,1469541223624835184,Αισου,,Thessaloniki,40.61328659295406,22.954156686137747,Entire home/apt,63,1,11,2026-06-21,1.41,1,356,11,Exempt
1465680896393238842,Studio w/Balcony–Western Walls,706843751,1470754144002955347,Hotelia Hospitality Group,,Thessaloniki,40.642622041404614,22.935931475038352,Private room,69,1,3,2025-08-24,0.26,7,289,3,
1465685390780864868,Superior Studio – Garden View,706843751,1470754144002955347,Hotelia Hospitality Group,,Thessaloniki,40.64260203639407,22.935937317431602,Private room,74,1,3,2025-08-23,0.28,7,321,3,
1465688295251065117,Family Studio – Garden View,706843751,1470754144002955347,Hotelia Hospitality Group,,Thessaloniki,40.642595672838,22.935940479195732,Private room,74,1,3,2025-07-27,0.26,7,308,3,
1465691746506347902,One Bedroom Apt – Garden View,706843751,1470754144002955347,Hotelia Hospitality Group,,Thessaloniki,40.6425844,22.9359607,Private room,69,1,2,2025-08-17,0.18,7,316,2,
1465694535005759360,One Bedroom Apt w/Balcony,706843751,1470754144002955347,Hotelia Hospitality Group,,Thessaloniki,40.6425844,22.9359607,Private room,74,1,0,,,7,293,0,00003458590
1466150192678561843,Mitropolews 55 apartment,705352641,1470751600007021930,Ρανια,,Thessaloniki,40.63177458517306,22.94318374246359,Entire home/apt,129,1,5,2026-04-19,0.55,1,340,5,00003432767
1466619215263875188,beautifull one bedroom apartment,103307879,1467240472414259009,ProLiving Hospitality,,Thessaloniki,40.59569,22.95543,Entire home/apt,68,1,13,2026-06-04,1.36,72,355,13,00003392714
1466628319353552018,villa 8 familiy apartment,103307879,1467240472414259009,ProLiving Hospitality,,Thessaloniki,40.5958,22.9553,Entire home/apt,153,1,1,2025-07-19,0.09,72,64,1,00003392709
1466686528452976763,Doormat #36 Pina Colada,555435959,1470480340954193801,Fotios,,Thessaloniki,40.64219,22.93571,Entire home/apt,66,1,30,2026-06-21,2.61,32,353,30,00003836683
1466688678617573868,Studio #15 luxury economy,119416356,1462916095278568104,Welcome Home Suites,,Thessaloniki,40.62896,22.95253,Entire home/apt,60,1,21,2026-06-07,1.85,31,122,21,
1466797240019500555,Studio Kastra,389382887,1469804396948147501,Nikiforos,,Neapolis – Sykeon,40.6427335,22.9637252,Entire home/apt,67,1,3,2026-01-02,0.30,1,335,3,00003406859
1466823501366792677,Ηλιόλουστο δωμάτιο στο κέντρο,123750052,1468250640294448846,Aimilia,,Thessaloniki,40.61086,22.97371,Private room,35,2,20,2026-04-28,1.81,3,353,20,Exempt
1467345474582795981,villa 8 family apartment with 2 bedrooms,103307879,1467240472414259009,ProLiving Hospitality,,Thessaloniki,40.59376,22.95686,Entire home/apt,101,1,9,2026-05-28,1.03,72,254,9,00003392660
1467478587697989574,Acropoleos Suites - DeluxeΣουίτα με KingSize,705052352,1470751088840323921,Pavlos,,Thessaloniki,40.64167,22.95541,Entire home/apt,94,1,0,,,4,185,0,00003358120
1467549216981244425,villa 8 delux apartment,103307879,1467240472414259009,ProLiving Hospitality,,Thessaloniki,40.5955,22.95651,Entire home/apt,82,1,35,2026-06-09,3.28,72,354,35,00003392676
1467572363771836039,villa 8 specious familiy apartment,103307879,1467240472414259009,ProLiving Hospitality,,Thessaloniki,40.59377,22.95484,Entire home/apt,155,1,5,2026-05-24,0.52,72,52,5,00003392697
1468705701141070463,Promenade Apartment With Sea View YR11,201738738,1468705697208442797,Your.Rentals,,Thessaloniki,40.614859,22.953968,Entire home/apt,119,1,1,2025-09-28,0.11,20,274,1,00000981033
1469457491234810818,Aristotluos by the Sea,567346729,1469457492083502470,Dror,,Thessaloniki,40.6326137,22.9404629,Entire home/apt,148,1,16,2026-06-14,1.42,1,237,16,00003479355
1469514518315550154,"Phedra 5.3 One Bedroom Apt, Nilie Hospitality MGMT",239769711,1469275350640488022,Nilie Premium Hospitality MGMT,,Thessaloniki,40.6423848,22.9322009,Entire home/apt,,1,0,,,219,0,0,3716487
1469529205349218298,"Phedra 5.5 Deluxe Studio, Nilie Hospitality MGMT",239769711,1469275350640488022,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64239,22.9322,Entire home/apt,75,1,1,2026-05-10,0.59,219,267,1,3619055
1469537802754299746,"Phedra 5.7 Deluxe Studio, Nilie Hospitality MGMT",239769711,1469275350640488022,Nilie Premium Hospitality MGMT,,Thessaloniki,40.6423848,22.9322009,Entire home/apt,39,1,0,,,219,364,0,3716652
1469545214393576593,"Phedra 5.9 One Bedroom Apt, Nilie Hospitality MGMT",239769711,1469275350640488022,Nilie Premium Hospitality MGMT,,Thessaloniki,40.6423848,22.9322009,Entire home/apt,39,1,0,,,219,360,0,3635182
1469729768604350607,No 112 | Parking included #URBN,529609791,1463868159611593923,Konstantinos,,Thessaloniki,40.628905753061396,22.948764626458726,Entire home/apt,99,2,35,2026-06-07,3.24,3,304,35,00002971862
1470075387484108529,Mynd Retreat Apartment by BiNoBi!,708646144,1470075388324168562,BiNoBi,,Thessaloniki,40.614514,22.956683,Entire home/apt,61,1,12,2026-05-26,1.61,1,364,12,00002964232
1470240696197418060,Modern 2BR in Ano Poli near City Center,148556362,1470240696924291570,Shmuel,,Thessaloniki,40.64055,22.9507,Entire home/apt,126,1,16,2026-05-01,1.42,2,239,16,00003358646
1470244967915312881,Apartment - Sleeps 5 - Parking - Balcony,682491675,1470244968415318555,Travelnest,,Thessaloniki,40.61369340422706,22.954725420130064,Entire home/apt,,1,1,2025-10-30,0.12,8,364,1,00000823327
1470310264686028941,Ermou 55 Hives - Hive 3,708714725,1470310265494948070,Petros,,Thessaloniki,40.6346169,22.9438286,Entire home/apt,64,2,15,2026-06-13,1.38,4,344,15,00002937423
1470372459000161395,Ermou 55 Hives - Hive 2,708714725,1470310265494948070,Petros,,Thessaloniki,40.6346169,22.9438286,Entire home/apt,78,2,10,2026-05-10,0.97,4,179,10,00002937423
1470385547099215000,Exclusive ladadika apartment 3,708746335,1470385547774783765,Γεωργιος,,Thessaloniki,40.63756,22.93866,Entire home/apt,72,1,0,,,2,36,0,00002277018
1470386350690840375,Ermou 55 Hives - Hive 1,708714725,1470310265494948070,Petros,,Thessaloniki,40.6346169,22.9438286,Entire home/apt,66,2,7,2026-05-05,0.64,4,175,7,00002937423
1470394660739627523,Ermou 55 Hives - Hive 4,708714725,1470310265494948070,Petros,,Thessaloniki,40.63462,22.94383,Entire home/apt,85,2,12,2026-06-21,1.11,4,347,12,00002937423
1470466034715304532,Cozy & Bright Apartment,219201009,1470466035454514459,Michalis,,Kalamaria,40.58837855791547,22.95953331663352,Entire home/apt,,1,0,,,1,0,0,00003482382
1471072571816111528,Magnus Apollo,142623482,1468407777291535155,George,,Thessaloniki,40.628099722,22.9523496,Entire home/apt,117,2,13,2026-04-19,1.28,1,286,13,00003104370
1471850777844001949,IoannaApartments LuxuryPenthouse,434347481,1469965460700781201,Ioanna Apartments,,Ampelokipon – Menemeni,40.6528572,22.9073214,Entire home/apt,51,1,32,2026-04-29,3.01,24,335,32,00003481721
1472560422397017010,Κεντρικό διαμάντι,709399074,1472560423194046022,Ηλίας,,Thessaloniki,40.61739,22.96171,Entire home/apt,78,2,23,2026-05-29,2.18,1,257,23,00003483948
1472949615498327757,La Maison du Théâtre- Panoramic View by BiNoBi!,548386310,1470453226069438727,BiNoBi,,Thessaloniki,40.6372219,22.9467441,Entire home/apt,159,1,13,2026-06-15,1.21,28,342,13,00003389574
1473051199211864761,Vesper Martini: 2BD Modern Apartment in the center,251290631,1469331838051961663,Halu,,Thessaloniki,40.6328436,22.9450004,Entire home/apt,151,1,1,2026-02-08,0.21,79,332,1,00003503521
1473056847762852642,Avia Apartment Thessaloniki,697238600,1470736190928058896,Sparrow Nest Stays I K E,,Pavlou Mela,40.66814961800062,22.921927982124,Entire home/apt,87,1,1,2025-08-17,0.09,2,165,1,00003643459
1473106839351541986,Elegant 2BR Apartment in Heart of Thessaloniki,562491231,1473106840142165839,Dvir,,Thessaloniki,40.6295892,22.9485805,Entire home/apt,103,1,24,2026-06-25,2.20,1,253,24,00003489061
1473162270518571600,City  nest,428797148,1469942915787170590,Giorgos,,Thessaloniki,40.61667534102698,22.963153465422764,Entire home/apt,37,1,58,2026-06-23,5.35,1,280,58,01239551781
1473874177218420161,Galerius guesthouse center,477823066,1470153082674460705,Miltos,,Thessaloniki,40.63008,22.94939,Entire home/apt,77,3,33,2026-06-23,3.36,2,329,33,00003493696
1473946529004479909,Modern Nook in the Centre,444906990,1463718427936207417,Smart Plan,,Thessaloniki,40.63068,22.94301,Entire home/apt,50,1,13,2026-05-11,1.20,25,355,13,00003502864
1474045667049541950,Modern City Suite | Metro 2' | Walk to Center,350127858,1469697265669368665,Valiaz,,Thessaloniki,40.63915159961041,22.94032317827835,Entire home/apt,60,2,3,2026-05-03,0.31,1,178,3,00003490499
1474508005560702880,G&G Apartments | City View-Suite w Balcony #701,709893678,1474508006461388015,G & G Apartments,,Thessaloniki,40.63765,22.93982,Entire home/apt,46,2,4,2025-12-29,0.42,15,361,4,00003488564
1474535037003924298,G&G Apartments | City View-Suite w Balcony #702,709893678,1474508006461388015,G & G Apartments,,Thessaloniki,40.6370746,22.9394385,Entire home/apt,61,2,5,2026-04-06,0.55,15,360,5,00003488602
1474539827185671061,G&G Apartments | City View-Suite w Balcony #703,709893678,1474508006461388015,G & G Apartments,,Thessaloniki,40.6370746,22.9394385,Entire home/apt,64,2,2,2026-01-02,0.22,15,332,2,00003488618
1474659032197368446,"2 rooms, balcony, view, close to center, Mall, RS.",196366531,1469023763452665397,Vasileios,,Thessaloniki,40.644996,22.92134,Entire home/apt,36,15,4,2026-01-22,0.55,1,156,4,00003467363
1474677245075303356,Nordic Aura Living,192021753,1468998142975334139,Kosmas,,Thessaloniki,40.63434,22.95165,Entire home/apt,142,1,27,2026-06-23,2.43,6,295,27,00003408650
1474752969203520699,Whale Apartment,144489441,1468422010988584929,Angelina,,Thessaloniki,40.621123183704796,22.96349711716175,Entire home/apt,72,2,3,2026-01-01,0.37,1,363,3,00003437060
1474802467716122878,Lux Rooms Pasha's Gardens Center Thessaloniki,121050788,1468230357227541640,Thessaloniki Luxury Studio Maria Julia Cubana,,Neapolis – Sykeon,40.6396629,22.9612077,Entire home/apt,63,1,5,2026-02-21,0.59,3,203,5,00003511563
1475424275305551393,"Pastel Serenity,where calm lives",564232659,1470515591229952469,Thomi&Dimitris,,Thessaloniki,40.60949,22.95686,Entire home/apt,135,3,0,,,1,352,0,00003486433
1476028934122549274,F & B Collection - 3 Bedroom Flat,31131449,1462653994722889142,Dimitris,,Thessaloniki,40.6337871,22.9517053,Entire home/apt,118,2,22,2026-06-04,2.07,37,339,22,00003490048
1476252906470375282,"Cozy Central Flat with Balcony, Thessaloniki",710423338,1476252907081640870,Adi,,Thessaloniki,40.6312577,22.9430456,Entire home/apt,115,1,34,2026-06-25,3.11,2,298,34,00003492908
1476640648890511894,Angels Urban Up-ART-ment,92994512,1468169802269289388,Aggelos,,Thessaloniki,40.6389659,22.9457286,Entire home/apt,158,1,1,2025-08-11,0.09,1,334,1,00003493405
1476842870140418453,Feel Greek Hospitality #Θ021,568023192,1470527242352037308,Feel Greek Hospitality,,Thessaloniki,40.635,22.95313,Entire home/apt,59,1,5,2026-06-15,0.66,18,81,5,00003483889
1476893270107605953,Homevision - Thessaloniki 360,515398068,1463863158022495627,Homevision,,Thessaloniki,40.61384,22.97004,Entire home/apt,139,2,22,2026-06-01,2.14,19,352,22,00003494071
1477474135245165641,Feel Greek Hospitality #Θ022,568023192,1470527242352037308,Feel Greek Hospitality,,Thessaloniki,40.64206,22.93017,Entire home/apt,60,1,2,2026-05-18,0.20,18,94,2,00003483889
1477520302258462088,Διαμέρισμα – Αν. Θεσσαλονίκη,710754907,1477520303087795561,Ioannis,,Thessaloniki,40.59726714469422,22.958654666270437,Entire home/apt,108,1,1,2025-09-07,0.10,1,166,1,00003495334
1477723351681139470,Aloha Kian | Peaceful Apartment Near Sea & 2 Metro,710826623,1477723352378769929,Hristijan,,Thessaloniki,40.6086329,22.9557981,Entire home/apt,96,2,28,2026-06-01,2.59,1,313,28,00003480267
1478065966468164171,Luxury Downtown Apartment A1,485800812,1470186907675797317,Kinfeel North,,Thessaloniki,40.63895,22.94595,Entire home/apt,96,1,24,2026-06-21,2.34,14,349,24,00003488416
1478085868074662185,F & B Collection - Flat for 3,31131449,1462653994722889142,Dimitris,,Thessaloniki,40.6299643,22.949126,Entire home/apt,59,2,8,2026-06-07,0.77,37,103,8,00002532956
1478091747368695532,Διαμέρισμα με υπέροχη θέα,103863581,1478091748088554950,Ουρανία,,Thessaloniki,40.61759842322876,22.959818690117107,Entire home/apt,104,2,7,2026-05-03,0.71,1,364,7,00003497141
1478114262225347326,Feel Greek Hospitality #Θ023,568023192,1470527242352037308,Feel Greek Hospitality,,Thessaloniki,40.6423,22.93088,Entire home/apt,60,1,1,2025-08-10,0.09,18,94,1,00003478778
1478266618274622227,Cubical Residence,56271356,1465921462136111392,Thanos,,Thessaloniki,40.63675,22.94795,Entire home/apt,62,1,26,2026-05-29,2.39,1,270,26,00003492184
1478423294837879884,~ City Beat Studio ~ Casa Nativa,57377730,1462737090395367645,Natasa,,Thessaloniki,40.640632824425744,22.945221324931868,Entire home/apt,48,1,15,2026-05-19,1.39,4,362,15,00003498589
1478948971518012926,"Niraya 2 Bedroom Penthouse, The Luxury Suites",280458084,1463373694936659886,The Luxury Suites,,Thessaloniki,40.63622,22.93774,Entire home/apt,76,2,37,2026-06-05,3.40,175,172,37,00003499065
1479139000161051698,Anthony's rooftop,599781273,1479139000812819238,Anthony,,Thessaloniki,40.6411,22.94626,Entire home/apt,79,1,4,2026-04-02,0.46,1,327,4,00003495764
1479865745714683727,Elegant Stay 1 BR Apartment | AD Residencies,517585116,1470328688146391235,Dimitrios,,Thessaloniki,40.6446955,22.926532,Entire home/apt,64,1,11,2026-03-29,1.04,4,74,11,00003502046
1480227731153780662,"Woods ""City View"" Studio",255585907,1480227731879195537,Evangelos,,Thessaloniki,40.6140905,22.9662013,Entire home/apt,57,2,4,2026-03-08,0.45,1,162,4,00003500350
1480250830505627070,Aiora - Ag. Sofias #Skgbnb,1977386,1462521469061207270,Cristina And Tomas Skgbnb,,Thessaloniki,40.63683,22.94687,Entire home/apt,158,1,20,2026-06-07,2.02,39,319,20,00003515231
1480479923386516130,Kai Living - 2BD Luxury Apt,711549971,1480479924022736273,Kai Living,,Thessaloniki,40.6298415877135,22.94931656812286,Entire home/apt,167,1,1,2025-11-18,0.13,1,173,1,00003494614
1480506664092274482,The perfect apartment 2,377671683,1480506664908970524,Vasileios,,Kordelio – Evosmos,40.662938,22.9168346,Entire home/apt,115,1,2,2025-11-28,0.20,1,28,2,00003454794
1481768686276274608,Stylish Renovated 2BR Near Metro & Sea,33613660,1481768687137583612,Lidor,,Thessaloniki,40.60705,22.95775,Entire home/apt,97,1,41,2026-06-01,3.80,7,78,41,00003835740
1481819772772785580,Studio 23,711920485,1481819773372024834,Elpida,,Thessaloniki,40.63574374966247,22.94484014559616,Entire home/apt,,4,0,,,1,365,0,00001078717
1482383232801128246,"Ermione, The Luxury Suites",280458084,1463373694936659886,The Luxury Suites,,Thessaloniki,40.63574,22.9382,Entire home/apt,42,1,30,2026-06-12,2.87,175,157,30,00003507066
1482563630684655157,Boho style 2BD,693704452,1482563631400567342,Miki,,Thessaloniki,40.6351903,22.9458415,Entire home/apt,143,1,10,2026-06-05,0.95,1,212,10,00003378670
1483159216256201750,Dry Martini: 2BD Modern Apartment in the center,251290631,1469331838051961663,Halu,,Thessaloniki,40.6328436,22.9450004,Entire home/apt,133,2,6,2026-05-10,0.75,79,319,6,00003503579
1484928184465741296,Καινούργιο ιδανικό διαμέρισμα!,26469579,1465367249063274598,Dimitrios,,Kalamaria,40.57668,22.96596,Entire home/apt,80,1,4,2025-12-12,0.41,2,106,4,00003508360
1485727644663988086,Center Apartment-Sleeps5-Balcony-Live neighborhood,682491675,1470244968415318555,Travelnest,,Thessaloniki,40.634209875187196,22.954871626071018,Entire home/apt,,1,0,,,8,364,0,00000291354
1486024228121682208,"Urban Metro Flat ""Armonia"" στην Θεσσαλονίκη",510951649,1470297613814410976,Sohos Traditional Homes,,Thessaloniki,40.61197,22.95576,Entire home/apt,71,1,35,2026-06-20,3.52,2,333,35,00003219960
1486042616672379511,Anesis Flat,510951649,1470297613814410976,Sohos Traditional Homes,,Thessaloniki,40.61317,22.95565,Entire home/apt,94,1,51,2026-06-25,4.80,2,327,51,00003220112
1486783640336655564,TReverie Stay,240587879,1486783641130829869,TReverie Stay,,Kordelio – Evosmos,40.6693779,22.8973154,Entire home/apt,249,2,2,2026-02-24,0.22,1,361,2,00003657912
1486835793450389250,Central Thessaloniki Boutique,689222279,1504884246219420885,Flixbnb,,Thessaloniki,40.6329559,22.9447108,Entire home/apt,88,1,19,2026-06-21,2.02,27,64,19,00003433588
1487059430846328871,NEW Sub-penthouse Gem - Walk to Metro & Waterfront,7858163,1462562733308906765,Konstantinos,,Thessaloniki,40.6002275,22.9605941,Entire home/apt,168,2,6,2026-05-03,0.57,1,182,6,00003512980
1488572340470210675,Inu # Wait Fresh and New,400542988,1463615345664063004,Ελενα,,Neapolis – Sykeon,40.65427,22.9535,Entire home/apt,74,2,18,2026-06-28,1.94,1,90,18,00002699150
1489131681464785994,Studio Odyssey No. 6,529064468,1470378030252373137,Σαββας,,Thessaloniki,40.64246,22.93532,Entire home/apt,58,3,1,2025-09-15,0.10,2,275,1,00003510890
1489183137448036905,Downtown Jolly Home,17799376,1463029211033598862,Murat Olgun,,Thessaloniki,40.62910685145713,22.950481664177612,Entire home/apt,82,2,14,2026-06-01,1.58,1,344,14,00001872756
1489357241270602880,Modern Loft with Parking near white Tower,713901902,1489357241931087163,Minas-Ioannis,,Thessaloniki,40.62865,22.95215,Entire home/apt,70,2,4,2026-05-23,0.75,1,31,4,00003612440
1489660426607813584,Urban Stay Pylaia,100545450,1467207389372809347,Kyriakos,,Pilea – Chortiatis,40.60177985440745,22.99767851649655,Entire home/apt,95,1,7,2026-05-13,0.71,1,161,7,00003511830
1489957044377685068,The Uppertown Nest / By Jo&Key Co.,23277852,1465271043302208483,Ioannis-Kiki,,Thessaloniki,40.63702,22.95313,Entire home/apt,76,2,2,2025-10-28,0.22,5,353,2,00003516992
1490791549659339826,Olivia Tertseti apartment,714276086,1490791550378257164,Kyriaki,,Thessaloniki,40.642462475181645,22.935242202022717,Entire home/apt,61,1,1,2026-02-08,0.21,2,125,1,00003508583
1491065882216594498,KOEL studio - City center,714338080,1491064579571368732,Ελένη,,Thessaloniki,40.63111,22.94282,Entire home/apt,105,2,3,2025-10-19,0.30,1,230,3,00003484190
1491143144160024969,Vanilla #Skgbnb,28267881,1462643964370449103,Tomas&Cristina! Skgbnb,,Thessaloniki,40.61337570000001,22.9562961,Entire home/apt,80,2,2,2025-12-29,0.20,30,359,2,00003517623
1491184398745084157,Miró by halu! - Cozy apartment on Mitropoleos Str,251290631,1469331838051961663,Halu,,Thessaloniki,40.6300032,22.9461378,Entire home/apt,130,2,5,2025-11-30,0.52,79,74,5,00003516663
1491209479055036849,Namastay PP2# Hosted by DoorMat!,370588541,1469749517590968270,Mariana,,Thessaloniki,40.63145558757136,22.948178294638655,Entire home/apt,50,1,27,2026-06-26,2.67,9,335,27,00002572930
1491273666664726193,Premium Double or Twin Room - Icon Central SKG,549793925,1470459033979048707,Nikos,,Thessaloniki,40.63963453653642,22.939306468122876,Private room,56,1,0,,,9,180,0,0933K134K0099300
1491821055188732434,Διαμέρισμα στο κέντρο της Θεσσαλονίκης,357650303,1491821055814011306,Θεοδωρα,,Thessaloniki,40.63659103818989,22.952322363853455,Entire home/apt,69,2,21,2026-05-31,2.23,1,346,21,00003523030
1492038996552884895,Deluxe Double Room with Balcony - Icon Central SKG,549793925,1470459033979048707,Nikos,,Thessaloniki,40.63960604210081,22.939295739286816,Private room,67,1,0,,,9,178,0,0933Κ134Κ0099300
1492065302738988901,Standard Double Room Balcony- Icon Central SKG,549793925,1470459033979048707,Nikos,,Thessaloniki,40.6396304659035,22.939295739286816,Private room,65,1,1,2026-01-02,0.17,9,178,1,
1492107194295044898,Lyra Apartment with Balcony and City View,549793925,1470459033979048707,Nikos,,Thessaloniki,40.6235342,22.9635237,Entire home/apt,130,1,5,2026-05-09,0.60,9,156,5,00003246110
1492162664402448470,Elysia Apartments with Balcony in Icon Apartments,549793925,1470459033979048707,Nikos,,Thessaloniki,40.6235342,22.9635237,Entire home/apt,110,1,1,2025-09-23,0.11,9,162,1,00003246131
1492171506700301586,Classic Twin Room w/ Balcony in Icon Urban Living,549793925,1470459033979048707,Nikos,,Thessaloniki,40.6181907,22.9611394,Entire home/apt,65,1,1,2026-01-03,0.17,9,160,1,1365720
1492181990475830377,Classic Double Room in Icon Urban Living,549793925,1470459033979048707,Nikos,,Thessaloniki,40.6181907,22.9611394,Entire home/apt,65,1,1,2026-01-01,0.17,9,168,1,1365720
1492189091355180270,Junior Suite with Balcony in Icon Urban Living,549793925,1470459033979048707,Nikos,,Thessaloniki,40.6181907,22.9611394,Entire home/apt,75,1,3,2026-03-18,0.38,9,154,3,1365720
