market_key,region,dump_2023,dump_2025,ymi,ym,n23,n23_lag,n25,n25_lag,yoy23,yoy25
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24266,2022-03,1795,977,826,486,0.8372569089048107,0.6995884773662551
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24267,2022-04,2041,943,958,479,1.1643690349946976,1.0
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24268,2022-05,2195,1214,1051,652,0.8080724876441516,0.611963190184049
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24269,2022-06,1828,1090,901,508,0.6770642201834862,0.7736220472440944
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24270,2022-07,1863,1186,820,567,0.5708263069139967,0.44620811287477946
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24271,2022-08,1999,1175,944,600,0.7012765957446809,0.5733333333333333
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24272,2022-09,1899,1178,891,632,0.6120543293718166,0.40981012658227844
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24273,2022-10,2544,1458,1233,777,0.7448559670781894,0.5868725868725868
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24274,2022-11,2216,1485,1079,753,0.49225589225589217,0.4329349269588314
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24275,2022-12,2145,1439,1065,728,0.4906184850590687,0.4629120879120878
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24276,2023-01,2224,1535,1099,738,0.44885993485342013,0.48915989159891593
united-states_tx_fort-worth,NAM,2023-03-15,2025-08-16,24277,2023-02,2224,1587,1084,723,0.401386263390044,0.49930843706777317
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24266,2022-03,7015,3333,4967,2390,1.1047104710471047,1.0782426778242677
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24267,2022-04,7750,3812,5412,2803,1.0330535152151104,0.9307884409561185
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24268,2022-05,9406,5081,6524,3753,0.8512103916551861,0.7383426592059685
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24269,2022-06,10487,5802,7333,4219,0.8074801792485349,0.7380895946906849
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24270,2022-07,12051,6797,8234,4864,0.7729880829777842,0.692845394736842
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24271,2022-08,12644,7685,8723,5465,0.6452830188679246,0.5961573650503202
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24272,2022-09,11920,7336,8129,5287,0.6248636859323882,0.5375449215055796
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24273,2022-10,10948,7255,7476,5219,0.5090282563749138,0.43245832534968387
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24274,2022-11,8326,6125,5654,4310,0.35934693877551016,0.3118329466357308
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24275,2022-12,6236,5444,4146,3795,0.14548126377663473,0.09249011857707501
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24276,2023-01,6630,4932,4404,3489,0.34428223844282235,0.26225279449699057
united-states_wa_seattle,NAM,2023-03-24,2025-08-26,24277,2023-02,6763,5044,4484,3593,0.3408009516256938,0.24798218758697477
