vintage_date,line,spec,n_obs,g,b,b_imposed,c_mix,flags,c_event_E02_cor_cash,c_event_E09_cor_cash,c_event_E05_ops_cash,c_event_E10_pd_cash
full_sample,cor,b_elastic_rw_incl2020,22,0.06393516795159276,0.43916372839210294,False,,,,,,
full_sample,ops,b_elastic_rw_incl2020,22,0.03413449826203027,0.30391868132775257,False,,,,,,
full_sample,pd,b_elastic_rw_incl2020,22,0.1157695117238659,,False,,,,,,
full_sample,sm,b_elastic_rw_incl2020,22,0.12443210123046997,0.6359795780507156,False,,,,,,
full_sample,ga,b_elastic_rw_incl2020,22,0.053151255961039895,,False,,,,,,
2022-02-15,cor,b_elastic_rw_incl2020,4,0.010512697355337422,0.4238324446001447,False,,,,,,
2022-02-15,ops,b_elastic_rw_incl2020,4,0.011903939007761358,0.20785739889142146,False,,,,,,
2022-02-15,pd,b_elastic_rw_incl2020,4,0.014318009894871801,,False,,,,,,
2022-02-15,sm,b_elastic_rw_incl2020,4,-0.04352653560780231,0.868507987019283,False,,,,,,
2022-02-15,ga,b_elastic_rw_incl2020,4,-0.07283020004977424,,False,,,,,,
2022-05-03,cor,b_elastic_rw_incl2020,5,0.07145476837237662,0.38382411689120444,False,,,,,,
2022-05-03,ops,b_elastic_rw_incl2020,5,0.051391592708452845,0.20144421720049158,False,,,,,,
2022-05-03,pd,b_elastic_rw_incl2020,5,0.0408094642354208,,False,,,,,,
2022-05-03,sm,b_elastic_rw_incl2020,5,-0.026372766240871738,0.8613872969503722,False,,,,,,
2022-05-03,ga,b_elastic_rw_incl2020,5,-0.005048179694674623,,False,,,,,,
2022-08-02,cor,b_elastic_rw_incl2020,6,0.14089609261119196,0.3112021905353366,False,,,,,,
2022-08-02,ops,b_elastic_rw_incl2020,6,0.11254499620898208,0.1270559226102833,False,,,,,,
2022-08-02,pd,b_elastic_rw_incl2020,6,0.05810809813495598,,False,,,,,,
2022-08-02,sm,b_elastic_rw_incl2020,6,-0.0979612878003288,0.9081423028020419,False,,,,,,
2022-08-02,ga,b_elastic_rw_incl2020,6,0.02165136850630946,,False,,,,,,
2022-11-01,cor,b_elastic_rw_incl2020,7,0.15308774968571215,0.2990429496715281,False,,,,,,
2022-11-01,ops,b_elastic_rw_incl2020,7,0.14579519152361767,0.08686636183587824,False,,,,,,
2022-11-01,pd,b_elastic_rw_incl2020,7,0.06246855947620783,,False,,,,,,
2022-11-01,sm,b_elastic_rw_incl2020,7,-0.021239916179488925,0.825468457159576,False,,,,,,
2022-11-01,ga,b_elastic_rw_incl2020,7,0.03946054152326284,,False,,,,,,
2023-02-14,cor,b_elastic_rw_incl2020,8,0.13137286485487173,0.3245835632779864,False,,,,,,
2023-02-14,ops,b_elastic_rw_incl2020,8,0.13297051730667764,0.10445566168380048,False,,,,,,
2023-02-14,pd,b_elastic_rw_incl2020,8,0.055716805088584426,,False,,,,,,
2023-02-14,sm,b_elastic_rw_incl2020,8,-0.02990368313123485,0.8354146056146095,False,,,,,,
2023-02-14,ga,b_elastic_rw_incl2020,8,0.08197988173307552,,False,,,,,,
2023-05-09,cor,b_elastic_rw_incl2020,9,0.12375309250332378,0.33367655701927507,False,,,,,,
2023-05-09,ops,b_elastic_rw_incl2020,9,0.14596598981893052,0.08580517519038727,False,,,,,,
2023-05-09,pd,b_elastic_rw_incl2020,9,0.06476927833225089,,False,,,,,,
2023-05-09,sm,b_elastic_rw_incl2020,9,0.023864379880032736,0.7698988725800315,False,,,,,,
2023-05-09,ga,b_elastic_rw_incl2020,9,0.09196293940807242,,False,,,,,,
2023-08-03,cor,b_elastic_rw_incl2020,10,0.10294431126128728,0.3618069571403245,False,,,,,,
2023-08-03,ops,b_elastic_rw_incl2020,10,0.16601207224648648,0.05006512420883471,False,,,,,,
2023-08-03,pd,b_elastic_rw_incl2020,10,0.07584748566961169,,False,,,,,,
2023-08-03,sm,b_elastic_rw_incl2020,10,0.05855627903108064,0.7254987559060414,False,,,,,,
2023-08-03,ga,b_elastic_rw_incl2020,10,0.10592551223515023,,False,,,,,,
2023-11-01,cor,b_elastic_rw_incl2020,11,0.09553629604209939,0.3705269667197318,False,,,,,,
2023-11-01,ops,b_elastic_rw_incl2020,11,0.14329181950063716,0.0872142739810186,False,,,,,,
2023-11-01,pd,b_elastic_rw_incl2020,11,0.07249063807571395,,False,,,,,,
2023-11-01,sm,b_elastic_rw_incl2020,11,0.014723295097460891,0.7820132402147489,False,,,,,,
2023-11-01,ga,b_elastic_rw_incl2020,11,0.10626350237674968,,False,,,,,,
2024-02-13,cor,b_elastic_rw_incl2020,12,0.08457457934182387,0.38472333575900414,False,,,,,,
2024-02-13,ops,b_elastic_rw_incl2020,12,0.11161024938840554,0.14277328802111922,False,,,,,,
2024-02-13,pd,b_elastic_rw_incl2020,12,0.06220726502344165,,False,,,,,,
2024-02-13,sm,b_elastic_rw_incl2020,12,-0.010205925390360249,0.8153999072042094,False,,,,,,
2024-02-13,ga,b_elastic_rw_incl2020,12,0.09850426609637805,,False,,,,,,
2024-05-08,cor,b_elastic_rw_incl2020,13,0.08068479854184477,0.39031742262403996,False,,,,,,
2024-05-08,ops,b_elastic_rw_incl2020,13,0.0747826317142724,0.21580478958413923,False,,,,,,
2024-05-08,pd,b_elastic_rw_incl2020,13,0.06319486854807883,,False,,,,,,
2024-05-08,sm,b_elastic_rw_incl2020,13,-0.009360095689487619,0.8143248185237822,False,,,,,,
2024-05-08,ga,b_elastic_rw_incl2020,13,0.10853066088550108,,False,,,,,,
2024-08-06,cor,b_elastic_rw_incl2020,14,0.09020505981693995,0.3758215771860057,False,,,,,,
2024-08-06,ops,b_elastic_rw_incl2020,14,0.0637812500744941,0.2385839871339016,False,,,,,,
2024-08-06,pd,b_elastic_rw_incl2020,14,0.06509953255701978,,False,,,,,,
2024-08-06,sm,b_elastic_rw_incl2020,14,0.015478545382653005,0.7716022638244571,False,,,,,,
2024-08-06,ga,b_elastic_rw_incl2020,14,0.10701841695330974,,False,,,,,,
2024-11-07,cor,b_elastic_rw_incl2020,15,0.06203767863854058,0.4213700980837195,False,,,,,,
2024-11-07,ops,b_elastic_rw_incl2020,15,0.08062857670767495,0.2032264528379625,False,,,,,,
2024-11-07,pd,b_elastic_rw_incl2020,15,0.0859504628020204,,False,,,,,,
2024-11-07,sm,b_elastic_rw_incl2020,15,0.05743771187876465,0.6972223348069361,False,,,,,,
2024-11-07,ga,b_elastic_rw_incl2020,15,0.0952999820051671,,False,,,,,,
2025-02-13,cor,b_elastic_rw_incl2020,16,0.059984266002509536,0.4238463038483446,False,,,,,,
2025-02-13,ops,b_elastic_rw_incl2020,16,0.06749535616212826,0.22071916701944722,False,,,,,,
2025-02-13,pd,b_elastic_rw_incl2020,16,0.10364195840168937,,False,,,,,,
2025-02-13,sm,b_elastic_rw_incl2020,16,0.08504863061996003,0.6532288478316501,False,,,,,,
2025-02-13,ga,b_elastic_rw_incl2020,16,0.09078175989747589,,False,,,,,,
2025-05-01,cor,b_elastic_rw_incl2020,17,0.05099638108073045,0.4420114421624158,False,,,,,,
2025-05-01,ops,b_elastic_rw_incl2020,17,0.06105480671924434,0.23588344266188604,False,,,,,,
2025-05-01,pd,b_elastic_rw_incl2020,17,0.11195832252106447,,False,,,,,,
2025-05-01,sm,b_elastic_rw_incl2020,17,0.0734351764677787,0.6786411176438768,False,,,,,,
2025-05-01,ga,b_elastic_rw_incl2020,17,0.08433864637785336,,False,,,,,,
2025-08-06,cor,b_elastic_rw_incl2020,18,0.04583651623529746,0.4494919026466928,False,,,,,,
2025-08-06,ops,b_elastic_rw_incl2020,18,0.03827270769793065,0.29210740311857736,False,,,,,,
2025-08-06,pd,b_elastic_rw_incl2020,18,0.12117529608715241,,False,,,,,,
2025-08-06,sm,b_elastic_rw_incl2020,18,0.08145876466129265,0.6685231798677604,False,,,,,,
2025-08-06,ga,b_elastic_rw_incl2020,18,0.07166967248914717,,False,,,,,,
2025-11-06,cor,b_elastic_rw_incl2020,19,0.05730073793567235,0.4408977580041907,False,,,,,,
2025-11-06,ops,b_elastic_rw_incl2020,19,0.021953518893464186,0.3255790747498927,False,,,,,,
2025-11-06,pd,b_elastic_rw_incl2020,19,0.12173504976558823,,False,,,,,,
2025-11-06,sm,b_elastic_rw_incl2020,19,0.09809947204336728,0.6383982786533612,False,,,,,,
2025-11-06,ga,b_elastic_rw_incl2020,19,0.09320084878048743,,False,,,,,,
2026-02-12,cor,b_elastic_rw_incl2020,20,0.058811325363671965,0.44077591095031177,False,,,,,,
2026-02-12,ops,b_elastic_rw_incl2020,20,0.03841727311710908,0.29900292082109065,False,,,,,,
2026-02-12,pd,b_elastic_rw_incl2020,20,0.1166125926488555,,False,,,,,,
2026-02-12,sm,b_elastic_rw_incl2020,20,0.11088154977476716,0.6219180634491683,False,,,,,,
2026-02-12,ga,b_elastic_rw_incl2020,20,0.1002781397904002,,False,,,,,,
2026-05-07,cor,b_elastic_rw_incl2020,21,0.059074830019191116,0.4412399550805081,False,,,,,,
2026-05-07,ops,b_elastic_rw_incl2020,21,0.03854158030515016,0.29875908577390425,False,,,,,,
2026-05-07,pd,b_elastic_rw_incl2020,21,0.11453214217168375,,False,,,,,,
2026-05-07,sm,b_elastic_rw_incl2020,21,0.1220450672532176,0.6351787755294035,False,,,,,,
2026-05-07,ga,b_elastic_rw_incl2020,21,0.07751220792270992,,False,,,,,,
2026-08-06,cor,b_elastic_rw_incl2020,22,0.06393516795159276,0.43916372839210294,False,,,,,,
2026-08-06,ops,b_elastic_rw_incl2020,22,0.03413449826203027,0.30391868132775257,False,,,,,,
2026-08-06,pd,b_elastic_rw_incl2020,22,0.1157695117238659,,False,,,,,,
2026-08-06,sm,b_elastic_rw_incl2020,22,0.12443210123046997,0.6359795780507156,False,,,,,,
2026-08-06,ga,b_elastic_rw_incl2020,22,0.053151255961039895,,False,,,,,,
